Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,VWAP,RSI_16,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,ATRr_7,VWAPSignal,TotalSignal
2024-06-18 21:00:00,3459.435791015625,3484.287109375,3453.6396484375,3474.348388671875,570728448,0.0,0.0,3423.5178701067475,53.33374859948926,3378.173575118282,3423.595860072545,3469.018145026808,33.38370842099718,0,0
2024-06-18 22:00:00,3472.0595703125,3483.71240234375,3466.349609375,3478.301513671875,111691776,0.0,0.0,3424.5766003234826,54.156660436368476,3373.4878775956568,3425.803466796875,3478.1190559980932,31.0950062135333,0,0
2024-06-18 23:00:00,3478.524658203125,3484.2861328125,3472.227783203125,3484.2861328125,0,0.0,0.0,3424.5766003234826,55.42593997819141,3369.0754918900175,3429.4508754185267,3489.826258947036,28.375483841510686,0,0
2024-06-19 00:00:00,3482.350830078125,3494.728759765625,3466.48095703125,3493.756591796875,0,0.0,0.0,,57.41610745189648,3365.6973232607447,3434.407156808036,3503.116990355327,28.357243683348447,0,0
2024-06-19 01:00:00,3493.1044921875,3541.933349609375,3493.1044921875,3516.139892578125,0,0.0,0.0,,61.72445420306104,3362.3028537821965,3441.685529436384,3521.0682050905716,31.281759931709384,0,0
2024-06-19 02:00:00,3515.669189453125,3543.195556640625,3515.669189453125,3541.898681640625,0,0.0,0.0,,65.95285397984406,3359.564973031633,3451.3887067522323,3543.2124404728315,30.745275253965186,0,0
2024-06-19 03:00:00,3539.7880859375,3570.732666015625,3530.42333984375,3569.054931640625,347525120,0.0,0.0,3556.7369791666665,69.71515147748715,3360.873417720972,3464.1589006696427,3567.444383618313,32.111568242238015,0,0
2024-06-19 04:00:00,3565.64990234375,3583.320068359375,3559.74267578125,3559.74267578125,143685632,0.0,0.0,3559.9150846861617,67.00679940360476,3366.1926138475733,3475.0881696428573,3583.9837254381414,30.89240029022187,0,0
2024-06-19 05:00:00,3559.598388671875,3564.3388671875,3553.0810546875,3556.26416015625,0,0.0,0.0,3559.9150846861617,65.98540467687025,3373.2813068167065,3484.8934326171875,3596.5055584176685,28.087459177333034,0,0
2024-06-19 06:00:00,3550.09326171875,3561.343017578125,3550.09326171875,3559.86865234375,0,0.0,0.0,3559.9150846861617,66.54899402157717,3383.423551357302,3494.9294782366073,3606.4354051159125,25.682072989053317,0,0
2024-06-19 07:00:00,3560.81884765625,3564.150146484375,3533.746826171875,3543.101806640625,279275520,0.0,0.0,3555.233650687722,61.493509904561115,3401.927763316805,3504.6078055245534,3607.287847732302,26.35653689240284,0,0
2024-06-19 08:00:00,3542.9072265625,3546.751708984375,3528.79248046875,3530.396240234375,153190400,0.0,0.0,3551.929919485217,57.93603834690627,3427.438058519903,3513.716796875,3599.995535230097,25.156921410006003,0,0
2024-06-19 09:00:00,3530.631591796875,3537.75927734375,3523.107177734375,3530.642578125,62967808,0.0,0.0,3550.562450774231,57.98630372541964,3451.1677383567558,3521.4106794084823,3591.653620460209,23.65623258134443,0,0
2024-06-19 10:00:00,3531.655517578125,3558.930419921875,3529.869873046875,3558.930419921875,87257088,0.0,0.0,3550.4552886141855,63.350710086018736,3464.041317994601,3528.338047572545,3592.634777150489,24.428277480438084,0,0
2024-06-19 11:00:00,3557.524658203125,3559.08349609375,3520.27197265625,3537.50830078125,0,0.0,0.0,3550.4552886141855,57.42768680217287,3475.894569761711,3532.8494698660716,3589.804369970432,26.4830269028755,0,0
2024-06-19 12:00:00,3535.68212890625,3547.857666015625,3533.531494140625,3547.857666015625,0,0.0,0.0,3550.4552886141855,59.38456187904484,3489.2446901677295,3537.8177664620534,3586.3908427563774,24.746333327464715,0,0
2024-06-19 13:00:00,3545.135009765625,3546.457763671875,3536.87548828125,3538.6044921875,0,0.0,0.0,3550.4552886141855,56.89064242944363,3503.2196876428116,3541.6976492745534,3580.1756109062953,22.780025385594758,0,0
2024-06-19 14:00:00,3538.8583984375,3539.822509765625,3513.303466796875,3516.864990234375,0,0.0,0.0,3550.4552886141855,51.47338822752536,3511.8971051788612,3543.3482491629466,3574.799393147032,23.314170754616935,0,0
2024-06-19 15:00:00,3519.149658203125,3531.11083984375,3516.299560546875,3525.6708984375,0,0.0,0.0,3550.4552886141855,53.391003232789224,3514.6166176719607,3544.029035295759,3573.4414529195574,22.099471974939515,0,0
2024-06-19 16:00:00,3527.95458984375,3548.991455078125,3523.10498046875,3544.118896484375,0,0.0,0.0,3550.4552886141855,57.17285408445739,3514.798928139566,3544.1876220703125,3573.576316001059,22.64047235128744,0,0
2024-06-19 17:00:00,3544.635986328125,3582.548828125,3543.883544921875,3558.542724609375,99569664,0.0,0.0,3551.4058757348953,59.887272854527154,3516.167058849057,3543.436750139509,3570.706441429961,24.929731044407088,0,0
2024-06-19 18:00:00,3559.715576171875,3571.4697265625,3553.380126953125,3553.380126953125,0,0.0,0.0,3551.4058757348953,58.472375548505994,3516.6176839226787,3542.9822823660716,3569.3468808094644,23.952569410831074,0,0
2024-06-19 19:00:00,3553.114990234375,3553.62353515625,3536.5830078125,3547.33740234375,0,0.0,0.0,3551.4058757348953,56.797011791626225,3516.8793356141473,3542.344656808036,3567.8099780019243,22.965134829819494,0,0
2024-06-19 20:00:00,3544.468994140625,3557.4638671875,3533.256591796875,3551.089111328125,0,0.0,0.0,3551.4058757348953,57.60152590896689,3517.613259215412,3541.717546735491,3565.8218342555697,23.14258348136314,0,0
2024-06-19 21:00:00,3551.162353515625,3574.5869140625,3549.472900390625,3571.458740234375,0,0.0,0.0,3551.4058757348953,61.7288973542652,3515.1636090790394,3543.7430419921875,3572.3224749053356,23.424216365721975,0,0
2024-06-19 22:00:00,3569.034912109375,3571.18212890625,3557.552978515625,3557.552978515625,0,0.0,0.0,3551.4058757348953,57.64279932353639,3517.3045304272455,3545.6828090122767,3574.061087597308,22.064437130440265,0,0
2024-06-19 23:00:00,3556.353515625,3566.779541015625,3552.38916015625,3558.4560546875,0,0.0,0.0,3551.4058757348953,57.836138101047126,3519.8931635022786,3547.6694859095983,3575.445808316918,20.96814337743094,0,0
2024-06-20 00:00:00,3559.347412109375,3566.82861328125,3550.78076171875,3560.97412109375,0,0.0,0.0,,58.40087662682316,3519.7836426042636,3547.8154645647323,3575.847286525201,20.265244546726517,0,0
2024-06-20 01:00:00,3561.434326171875,3585.775146484375,3552.404541015625,3554.623291015625,0,0.0,0.0,,56.36971307247818,3521.421061896596,3549.0379638671875,3576.654865837779,22.13743896415844,0,0
2024-06-20 02:00:00,3556.58984375,3556.58984375,3537.23583984375,3550.5146484375,0,0.0,0.0,,55.04851559816157,3521.6093812440376,3549.2277483258927,3576.8461154077477,21.739805384457238,0,0
2024-06-20 03:00:00,3550.625244140625,3553.113525390625,3543.8310546875,3549.651611328125,0,0.0,0.0,,54.760939601816084,3523.033665632548,3550.016828264509,3576.99999089647,19.960186144266917,0,0
2024-06-20 04:00:00,3552.165771484375,3571.706298828125,3544.887451171875,3569.213134765625,0,0.0,0.0,,59.83397406497345,3532.228359208639,3553.7559814453125,3575.283603681986,20.93999493169307,0,0
2024-06-20 05:00:00,3568.628662109375,3581.90380859375,3568.1171875,3581.90380859375,101797888,0.0,0.0,3577.308268229166,62.726425100241656,3537.774789812762,3557.772617885045,3577.770445957328,19.918084383415493,0,0
2024-06-20 06:00:00,3579.789794921875,3590.142333984375,3574.75830078125,3576.882568359375,247924736,0.0,0.0,3579.637867614764,60.876261357775775,3539.398589302137,3560.11288016183,3580.827171021523,19.27036278623114,0,0
2024-06-20 07:00:00,3578.106689453125,3610.1376953125,3578.106689453125,3604.474609375,104175616,0.0,0.0,3583.754215941661,66.64320259987795,3532.610670112534,3563.393729073661,3594.1767880347875,21.268186238644546,0,0
2024-06-20 08:00:00,3605.548828125,3608.419921875,3582.552734375,3585.21826171875,9895936,0.0,0.0,3583.9315133857276,60.053547839482256,3533.506583870761,3565.66788155692,3597.8291792430787,21.925186418838184,0,0
2024-06-20 09:00:00,3585.473388671875,3588.285400390625,3575.087646484375,3578.7900390625,13361152,0.0,0.0,3583.8416144113557,58.01104255054829,3536.812159256239,3567.9144984654017,3599.0168376745646,20.6784103456113,0,0
2024-06-20 10:00:00,3578.893798828125,3598.89208984375,3575.0634765625,3598.89208984375,0,0.0,0.0,3583.8416144113557,62.28930333604901,3537.952193251351,3571.3289969308034,3604.7058006102557,21.12843933641683,0,0
2024-06-20 11:00:00,3603.9921875,3623.886474609375,3596.70556640625,3596.70556640625,263799808,0.0,0.0,3591.6472343566425,61.56155000313369,3537.285591266002,3573.132341657366,3608.97909204873,21.993077745946568,0,0
2024-06-20 12:00:00,3597.339599609375,3609.786865234375,3585.181884765625,3588.26123046875,359583744,0.0,0.0,3592.549922385977,58.73468255863082,3539.80407209665,3575.3257882254466,3610.847504354243,22.36620670634706,0,0
2024-06-20 13:00:00,3587.92333984375,3588.812255859375,3526.0771484375,3531.0791015625,960638976,0.0,0.0,3572.092662694388,44.10569906839088,3531.842610824639,3573.370291573661,3614.8979723226826,28.133192522851054,0,0
2024-06-20 14:00:00,3530.138671875,3530.138671875,3494.46435546875,3519.628662109375,503933952,0.0,0.0,3560.8261010153205,41.87780765438735,3520.708427030631,3570.4170445033483,3620.1256619760657,29.344843032979472,0,0
2024-06-20 15:00:00,3519.51220703125,3529.51123046875,3506.667236328125,3506.667236328125,253320192,0.0,0.0,3556.642716185099,39.47050163352785,3507.7134820074875,3566.99161202567,3626.269742043852,28.41615033407169,0,0
2024-06-20 16:00:00,3505.592041015625,3519.13232421875,3485.4599609375,3512.31103515625,409829376,0.0,0.0,3550.1671903455563,41.04455254560068,3498.9878421058966,3564.26278250558,3629.5377229052638,29.16703789795431,0,0
2024-06-20 17:00:00,3513.294677734375,3520.193603515625,3508.8193359375,3518.828857421875,0,0.0,0.0,3550.1671903455563,42.87451146274331,3492.9944037489913,3562.0611572265625,3631.1279107041337,26.62521356655012,0,0
2024-06-20 18:00:00,3519.81201171875,3536.83740234375,3518.9111328125,3527.55712890625,106162176,0.0,0.0,3549.454057216604,45.29978586300702,3487.949660981326,3559.0857282366073,3630.2217954918888,25.394260903025103,0,0
2024-06-20 19:00:00,3526.283447265625,3526.283447265625,3512.973876953125,3525.65185546875,46154752,0.0,0.0,3549.0742649837066,44.85636833651056,3483.1901985885793,3555.0677315848216,3626.945264581064,23.849831053039374,0,0
2024-06-20 20:00:00,3533.572265625,3533.572265625,3520.2158203125,3523.289306640625,0,0.0,0.0,3549.0742649837066,44.28303618141934,3478.711517899423,3551.2396414620534,3623.7677650246837,22.350775947248035,0,0
2024-06-20 21:00:00,3523.72119140625,3527.1796875,3514.595703125,3514.62158203125,0,0.0,0.0,3549.0742649837066,42.17355601228162,3476.4917218071296,3544.8215680803573,3613.151414353585,20.955520008355457,0,0
2024-06-20 22:00:00,3514.623291015625,3519.382568359375,3513.022216796875,3514.6142578125,0,0.0,0.0,3549.0742649837066,42.171745320384204,3473.7353432041086,3539.7784249441966,3605.8215066842845,18.870495944661823,0,0
2024-06-20 23:00:00,3516.165771484375,3519.122802734375,3510.3017578125,3511.58154296875,27399168,0.0,0.0,3548.789614337103,41.38693164839651,3471.245281403543,3534.9778180803573,3598.710354757172,17.434860084263704,0,0
2024-06-21 00:00:00,3511.268310546875,3514.9443359375,3493.011962890625,3499.109375,48001024,0.0,0.0,3502.355224609375,38.26325550611273,3472.5416009276055,3527.8504813058034,3583.1593616840014,18.07736193606532,0,0
2024-06-21 01:00:00,3497.395263671875,3524.52734375,3496.016845703125,3523.60791015625,0,0.0,0.0,3502.355224609375,46.69299147574476,3482.6218366027774,3522.629220145089,3562.636603687401,19.567809951895274,0,0
2024-06-21 02:00:00,3524.611572265625,3532.5654296875,3505.685302734375,3506.689453125,0,0.0,0.0,3502.355224609375,42.42573289781919,3499.2910318643876,3516.802664620536,3534.314297376684,20.612426666356665,0,0
2024-06-21 03:00:00,3506.644287109375,3508.9453125,3498.298095703125,3499.279296875,51547136,0.0,0.0,3502.261506205472,40.688476089772834,3496.768353595642,3514.53125,3532.294146404358,19.18882525643071,0,0
2024-06-21 04:00:00,3499.293701171875,3514.059814453125,3493.48681640625,3513.74560546875,45734912,0.0,0.0,3503.7838427579045,45.34857606580212,3496.5734543049443,3514.1110316685267,3531.648609032109,19.386564226494183,0,0
2024-06-21 05:00:00,3514.761474609375,3518.172119140625,3503.550048828125,3516.76806640625,0,0.0,0.0,3503.7838427579045,46.289058336572175,3497.7541682604297,3514.83251953125,3531.9108708020703,18.705922238780726,0,0
2024-06-21 06:00:00,3516.745849609375,3518.05859375,3504.334228515625,3508.698486328125,0,0.0,0.0,3503.7838427579045,44.12650121704329,3497.2442294190496,3514.574480329241,3531.9047312394323,17.994271238151335,0,0
2024-06-21 07:00:00,3509.47119140625,3516.18505859375,3469.6396484375,3470.218505859375,0,0.0,0.0,3503.7838427579045,35.654023763307606,3482.658126265014,3511.102312360491,3539.546498455968,22.073005369308287,0,0
2024-06-21 08:00:00,3473.087158203125,3486.200439453125,3447.935546875,3459.485595703125,221845504,0.0,0.0,3480.070207656168,33.72736536431343,3468.8452761418202,3506.240059988839,3543.634843835858,24.38613211342496,0,0
2024-06-21 09:00:00,3457.351318359375,3521.901123046875,3455.17041015625,3514.483642578125,785929216,0.0,0.0,3491.7357646409564,48.83852312581649,3469.2818779720487,3505.4423304966517,3541.6027830212547,30.43535793873925,0,0
2024-06-21 10:00:00,3511.14111328125,3516.17822265625,3490.251708984375,3493.757568359375,131802112,0.0,0.0,3492.5899288210126,44.73800597667822,3468.1507469190283,3503.33292061942,3538.5150943198114,29.791237329187215,0,0
2024-06-21 11:00:00,3494.498046875,3506.187744140625,3492.018798828125,3502.5947265625,0,0.0,0.0,3492.5899288210126,46.77060604594665,3467.8533537731496,3502.473859514509,3537.0943652558685,27.55948132680333,0,0
2024-06-21 12:00:00,3502.039794921875,3506.59521484375,3478.2119140625,3493.14306640625,0,0.0,0.0,3492.5899288210126,44.88708291178868,3466.7066648828013,3500.940202985491,3535.1737410881806,27.67716982029571,0,0
2024-06-21 13:00:00,3493.41650390625,3494.087890625,3459.78125,3470.79150390625,0,0.0,0.0,3492.5899288210126,40.747752148470205,3461.0763374787925,3498.026628766741,3534.9769200546893,28.624237078110607,0,0
2024-06-21 14:00:00,3472.90380859375,3513.80078125,3465.908447265625,3509.29296875,0,0.0,0.0,3492.5899288210126,49.33264823333829,3461.3489689696776,3498.7540283203125,3536.1590876709474,31.37682235043409,0,0
2024-06-21 15:00:00,3511.310791015625,3516.70458984375,3473.708251953125,3483.70068359375,86626304,0.0,0.0,3492.5129494630687,44.73689610153403,3460.479080787516,3495.9035121372767,3531.3279434870374,33.03675314188994,0,0
2024-06-21 16:00:00,3489.35791015625,3490.788330078125,3473.97216796875,3484.537841796875,0,0.0,0.0,3492.5129494630687,44.91594648438542,3458.9864936644312,3494.3212541852677,3529.656014706104,30.719525851530666,0,0
2024-06-21 17:00:00,3485.429443359375,3501.73291015625,3469.5361328125,3478.27197265625,232150016,0.0,0.0,3491.1619162659504,43.78341033415617,3456.6805917770334,3492.820731026786,3528.960870276538,30.930561778990572,0,0
2024-06-21 18:00:00,3476.823486328125,3519.782470703125,3476.424560546875,3519.782470703125,108266496,0.0,0.0,3492.057943119036,52.28519362457009,3455.9965784914157,3493.251935686384,3530.5072928813524,32.7058972614562,0,0
2024-06-21 19:00:00,3520.66064453125,3531.75244140625,3509.501220703125,3530.86328125,227337216,0.0,0.0,3495.8070821548577,54.25503451359086,3453.8844890389214,3494.2587367466517,3534.632984454382,31.212372038837458,0,0
2024-06-21 20:00:00,3532.944091796875,3539.1572265625,3517.616943359375,3519.40380859375,99272704,0.0,0.0,3497.24785824098,51.89184307305719,3453.204535218287,3495.0234026227677,3536.842270027248,29.830645062307106,0,0
2024-06-21 21:00:00,3520.219482421875,3521.948974609375,3500.514892578125,3514.94091796875,156726272,0.0,0.0,3498.334499463658,50.969589532046086,3457.6524901242406,3498.21786063058,3538.7832311369198,28.63113605787038,0,0
2024-06-21 22:00:00,3515.449462890625,3524.957275390625,3514.289794921875,3521.44677734375,47068160,0.0,0.0,3498.7941337852735,52.28813402447703,3466.6889695640352,3502.6436593191966,3538.598349074358,26.064899545138896,0,0
2024-06-21 23:00:00,3521.394775390625,3525.1396484375,3515.555419921875,3516.359375,0,0.0,0.0,3498.7941337852735,51.140988498113195,3466.6339849851274,3502.7776402064733,3538.921295427819,23.710517969494052,0,0
2024-06-22 00:00:00,3516.55126953125,3519.49755859375,3494.37353515625,3499.247314453125,0,0.0,0.0,,47.409232473686885,3467.308037683171,3503.169764927455,3539.0314921717395,23.91244732206633,0,0
2024-06-22 01:00:00,3499.911865234375,3505.9599609375,3495.452392578125,3502.89501953125,0,0.0,0.0,,48.267560349649976,3467.330529394432,3503.1912144252233,3539.051899456015,21.997464613110427,0,0
2024-06-22 02:00:00,3501.483642578125,3509.40087890625,3500.898193359375,3503.02734375,0,0.0,0.0,,48.300210172575134,3468.469062888447,3503.897234235491,3539.325405582535,20.06963903221965,0,0
2024-06-22 03:00:00,3503.545166015625,3509.680908203125,3502.991455078125,3504.403564453125,0,0.0,0.0,,48.65967298915048,3475.98255171243,3506.298095703125,3536.61363969382,18.158183902616845,0,0
2024-06-22 04:00:00,3504.690185546875,3507.219482421875,3499.15478515625,3507.219482421875,0,0.0,0.0,,49.42711150305158,3475.874184397521,3506.14998953683,3536.4257946761395,16.71625724018944,0,0
2024-06-22 05:00:00,3506.8779296875,3506.8779296875,3499.04833984375,3506.157958984375,0,0.0,0.0,,49.13179622626143,3480.1435726493887,3507.754080636161,3535.364588622933,15.495526574180234,0,0
2024-06-22 06:00:00,3506.3330078125,3507.165283203125,3501.434326171875,3501.531494140625,0,0.0,0.0,,47.803994369499264,3484.1987505401235,3508.9679129464284,3533.7370753527334,14.100588068047344,0,0
2024-06-22 07:00:00,3501.529541015625,3501.529541015625,3489.620849609375,3491.9873046875,0,0.0,0.0,,45.120719549157215,3489.3844101124882,3509.947579520089,3530.51074892769,13.787738991362009,0,0
2024-06-22 08:00:00,3491.8369140625,3492.032958984375,3477.169921875,3482.468017578125,0,0.0,0.0,,42.57810020820874,3483.1463360550047,3507.2822614397323,3531.41818682446,13.941353008221009,0,0
2024-06-22 09:00:00,3483.101318359375,3493.201904296875,3482.518310546875,3491.21337890625,0,0.0,0.0,,45.58307859902309,3482.8779827471235,3504.450125558036,3526.022268368948,13.483143538296579,0,0
2024-06-22 10:00:00,3491.166015625,3496.478759765625,3488.146240234375,3494.093994140625,0,0.0,0.0,,46.565553202557666,3482.1718755918014,3502.6422816685267,3523.112687745252,12.747340108718495,0,0
2024-06-22 11:00:00,3494.7744140625,3495.123291015625,3490.273681640625,3491.531982421875,0,0.0,0.0,,45.78139982990914,3480.972555500145,3500.97021484375,3520.967874187355,11.619092861044424,0,0
2024-06-22 12:00:00,3490.902587890625,3493.19140625,3487.202392578125,3487.5166015625,0,0.0,0.0,,44.52784795683714,3480.9873451988756,3498.546630859375,3516.1059165198744,10.81479583402022,0,0
2024-06-22 13:00:00,3486.474853515625,3499.176025390625,3486.474853515625,3498.06787109375,0,0.0,0.0,,48.481708869157124,3482.7173379058477,3497.2400948660716,3511.7628518262954,11.084278125588762,0,0
2024-06-22 14:00:00,3498.692138671875,3508.071533203125,3496.960693359375,3500.1201171875,0,0.0,0.0,,49.23244286635012,3482.7383153763244,3497.3024379185267,3511.866560460729,11.088072656754653,0,0
2024-06-22 15:00:00,3501.050048828125,3502.79296875,3497.365966796875,3502.7548828125,0,0.0,0.0,,50.2257210269367,3482.743509563167,3497.2924281529017,3511.8413467426362,10.279348270521846,0,0
2024-06-22 16:00:00,3503.429443359375,3504.34814453125,3496.299560546875,3502.410400390625,0,0.0,0.0,,50.089048506659964,3482.765604439002,3497.248360770089,3511.7311171011766,9.960667658215154,0,0
2024-06-22 17:00:00,3503.89208984375,3504.779296875,3498.67578125,3498.89208984375,0,0.0,0.0,,48.64691278204422,3482.8806164544844,3496.8546840122767,3510.828751570069,9.409645939184417,0,0
2024-06-22 18:00:00,3496.4560546875,3499.855224609375,3492.606201171875,3493.450439453125,0,0.0,0.0,,46.44099142416551,3483.064052199139,3495.87118094308,3508.6783096870213,9.100985581800929,0,0
2024-06-22 19:00:00,3492.03955078125,3495.441162109375,3486.22509765625,3490.336181640625,0,0.0,0.0,,45.19006895013293,3483.017857069932,3494.741053989955,3506.4642509099785,9.117425420561512,0,0
2024-06-22 20:00:00,3489.49853515625,3495.264892578125,3486.17626953125,3494.897216796875,0,0.0,0.0,,47.403291371832466,3483.1600726263855,3494.26717703683,3505.374281447275,9.113310795749154,0,0
2024-06-22 21:00:00,3494.44921875,3505.8671875,3493.993408203125,3505.8671875,0,0.0,0.0,,52.34054717621347,3482.7527264117853,3495.2585972377233,3507.7644680636613,9.50766343876713,0,0
2024-06-22 22:00:00,3504.72607421875,3504.72607421875,3499.986083984375,3500.201171875,0,0.0,0.0,,49.76678919101603,3486.026854432418,3496.5252511160716,3507.023647799725,8.989583449746826,0,0
2024-06-22 23:00:00,3500.6669921875,3502.318603515625,3493.954833984375,3495.242919921875,0,0.0,0.0,,47.58275910295512,3486.6990717149456,3496.81307547433,3506.9270792337147,8.900181461390137,0,0
2024-06-23 00:00:00,3495.322021484375,3510.0078125,3494.0986328125,3506.345947265625,0,0.0,0.0,,52.556024223237316,3486.593997375367,3497.688214983259,3508.782432591151,9.901466922262975,0,0
2024-06-23 01:00:00,3507.435791015625,3509.293701171875,3502.32470703125,3507.301025390625,0,0.0,0.0,,52.96548315972465,3487.256879834664,3498.8145751953125,3510.372270555961,9.482542239171835,0,0
2024-06-23 02:00:00,3506.36376953125,3509.619384765625,3503.208251953125,3509.619384765625,0,0.0,0.0,,53.99354359453956,3489.416283460935,3500.3933454241073,3511.3704073872796,9.043769463933002,0,0
2024-06-23 03:00:00,3510.5986328125,3517.341552734375,3508.86328125,3517.341552734375,5234688,0.0,0.0,3514.5154622395835,57.30887372400154,3487.861811260441,3501.770036969866,3515.678262679291,8.962984038281858,0,0
2024-06-23 04:00:00,3516.73486328125,3519.324951171875,3512.3837890625,3512.751220703125,61314560,0.0,0.0,3514.7960334102245,54.80472797003281,3487.7103670213546,3502.6722586495534,3517.6341502777523,8.674152334152307,0,0
2024-06-23 05:00:00,3513.266845703125,3516.403564453125,3507.4384765625,3507.4384765625,0,0.0,0.0,3514.7960334102245,51.99966999537584,3487.844377116054,3503.0068010602677,3518.169225004481,8.71571455650555,0,0
2024-06-23 06:00:00,3507.35986328125,3509.88037109375,3506.230712890625,3506.4609375,0,0.0,0.0,3514.7960334102245,51.48250699564074,3488.0359969211736,3503.296125139509,3518.5562533578445,7.991992220308328,0,0
2024-06-23 07:00:00,3506.03125,3511.6435546875,3506.03125,3510.6552734375,0,0.0,0.0,3514.7960334102245,53.594786791687966,3488.6450823340306,3504.1363525390625,3519.6276227440944,7.652036858478567,0,0
2024-06-23 08:00:00,3510.89306640625,3510.89306640625,3502.21728515625,3502.852294921875,0,0.0,0.0,3514.7960334102245,49.33277576879653,3490.45447474266,3504.8079136439733,3519.1613525452867,7.798286057267343,0,0
2024-06-23 09:00:00,3504.690673828125,3505.2294921875,3498.42529296875,3499.852783203125,36990464,0.0,0.0,3509.9277247092236,47.774976906615684,3493.1852026143183,3505.4876708984375,3517.7901391825567,7.656273651764865,0,0
2024-06-23 10:00:00,3500.505859375,3500.505859375,3491.57080078125,3492.7001953125,0,0.0,0.0,3509.9277247092236,44.22303587637467,3492.4494744887666,3505.330740792411,3518.212007096055,7.838957214905599,0,0
2024-06-23 11:00:00,3492.145751953125,3495.79296875,3488.347900390625,3495.396728515625,108946432,0.0,0.0,3501.3403784517272,45.84222423831697,3490.733553310941,3504.582850864955,3518.4321484189695,7.782687378401228,0,0
