Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Price_change,VWAP,RSI_16,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,ATRr_7,VWAPSignal,TotalSignal,BTC_Close,BTC_Price_change,ETH_BTC_corr_3h,hour_of_day,day_of_week
2025-04-28 11:00:00,1815.9736328125,1824.1246337890625,1812.1654052734375,1816.2994384765625,0,0.0,0.0,6.27764490992444e-05,1796.5772874491995,59.69404747962821,1763.4765921078586,1794.973179408482,1826.4697667091057,13.026161979385748,0,0,95274.96875,0.002016407498199646,0.9069204022828565,11,0
2025-04-28 12:00:00,1816.83056640625,1816.83056640625,1808.8670654296875,1809.1494140625,763609088,0.0,0.0,-0.003936589013130765,1800.0714987455958,54.966861145580026,1763.6436163356882,1795.976597377232,1828.309578418776,12.30292469326814,0,0,95406.7734375,0.001383413599912675,0.9833430380028683,12,0
2025-04-28 13:00:00,1808.0093994140625,1810.939697265625,1785.1334228515625,1785.1334228515625,0,0.0,0.0,-0.013274741723520167,1800.0714987455958,42.81834387787718,1762.5281013427752,1795.336138044085,1828.1441747453946,14.231974653381622,0,0,94109.7890625,-0.013594258858881103,0.966221458912135,13,0
2025-04-28 14:00:00,1784.7332763671875,1798.6876220703125,1782.5386962890625,1782.5386962890625,2196246528,0.0,0.0,-0.0014535196805375294,1795.2045232774944,41.75481638434317,1764.490536897369,1795.955069405692,1827.419601914015,14.505824814505676,0,0,94440.3046875,0.0035120217385729013,0.9962944073687298,14,0
2025-04-28 15:00:00,1782.947998046875,1784.996826171875,1756.3187255859375,1761.081298828125,1377439744,0.0,0.0,-0.012037549314137252,1789.6348343314785,34.250658639235546,1763.0180484678247,1795.6652308872767,1828.3124133067288,16.530435638995936,0,0,93787.671875,-0.006910532686860149,0.9545285327141668,15,0
2025-04-28 16:00:00,1762.447265625,1768.7232666015625,1748.4951171875,1758.0684814453125,0,0.0,0.0,-0.0017107770009353596,1789.6348343314785,33.35291233751032,1758.3063725499512,1794.603751046317,1830.9011295426828,17.058680464005445,0,0,93721.5078125,-0.0007054665200366683,0.923904274617984,16,0
2025-04-28 17:00:00,1758.523193359375,1774.116455078125,1755.9798583984375,1772.0782470703125,416245760,0.0,0.0,0.007968839537742411,1788.3623997453678,41.02071591151811,1755.8188579983537,1793.6751534598213,1831.531448921289,17.212668494817166,0,0,94114.921875,0.004197692415353282,0.9988051207816724,17,0
2025-04-28 18:00:00,1771.46142578125,1777.5699462890625,1765.539794921875,1776.96923828125,156339200,0.0,0.0,0.002760031177530431,1788.0468322765876,43.443780068770444,1754.1838421036612,1792.9143240792412,1831.6448060548212,16.472308905155785,0,0,94239.5390625,0.0013240959564893018,0.998484035190208,18,0
2025-04-28 19:00:00,1779.2374267578125,1801.8779296875,1779.2374267578125,1798.9581298828125,2597667840,0.0,0.0,0.012374379436546068,1789.4222766877826,52.752311377833394,1754.3334799899146,1793.1735665457588,1832.013653101603,17.6775064053121,0,0,94834.171875,0.006309801792490077,0.999209917234053,19,0
2025-04-28 20:00:00,1797.3814697265625,1797.3814697265625,1785.2313232421875,1787.3056640625,0,0.0,0.0,-0.006477341315926921,1789.4222766877826,48.262256626895116,1753.5357169114914,1791.9291817801338,1830.3226466487763,17.113120724642517,0,0,94516.515625,-0.0033495969197547826,0.9999747779536654,20,0
2025-04-28 21:00:00,1786.86474609375,1794.3560791015625,1782.3023681640625,1791.0048828125,176421888,0.0,0.0,0.002069718025506484,1789.4187995686384,49.71168943948226,1753.2431270478405,1790.898158482143,1828.5531899164453,16.390347897907873,0,0,94542.0625,0.000270290063393297,0.9959661178317432,21,0
2025-04-28 22:00:00,1792.80810546875,1803.215576171875,1792.695556640625,1802.009521484375,0,0.0,0.0,0.006144393450560504,1789.4187995686384,53.817184288437446,1753.575329603801,1790.3653390066963,1827.1553484095916,15.793254392403176,0,0,94852.4921875,0.00328350872924954,0.9889143875630831,22,0
2025-04-28 23:00:00,1802.040283203125,1804.8277587890625,1797.178466796875,1798.762939453125,1074204672,0.0,0.0,-0.001801645325700485,1790.4507826124216,52.469207883114066,1753.9110250908932,1789.6817714146205,1825.4525177383478,14.629831192372365,0,0,95011.09375,0.0016720864032384597,0.5467804420735898,23,0
2025-04-29 00:00:00,1800.199951171875,1805.80712890625,1796.2828369140625,1802.1407470703125,292538368,0.0,0.0,0.0018778503509830902,1801.4102376302083,53.754690656993056,1755.2245393615785,1788.6785801478795,1822.1326209341805,13.900468449488812,0,0,95065.8125,0.0005759195883374701,0.6254110855592235,0,1
2025-04-29 01:00:00,1802.90771484375,1809.5633544921875,1794.6077880859375,1799.029052734375,0,0.0,0.0,-0.0017266655454054591,1801.4102376302083,52.36311311905695,1757.0193308271705,1787.4449811662946,1817.8706315054187,14.051196729026126,0,0,94989.7578125,-0.0008000214325207811,0.04740215149845776,1,1
2025-04-29 02:00:00,1797.6033935546875,1802.114013671875,1790.60888671875,1795.509765625,0,0.0,0.0,-0.0019562147170586464,1801.4102376302083,50.77731723001547,1758.082139036853,1786.4707205636162,1814.8593020903793,13.687472475325965,0,0,94667.6953125,-0.0033904971169177456,0.7989921093759582,2,1
2025-04-29 03:00:00,1796.30322265625,1804.8953857421875,1794.9998779296875,1802.4559326171875,761786368,0.0,0.0,0.0038686322542889062,1800.9575655464846,53.72759652908301,1758.1735805989,1787.708042689732,1817.2425047805643,13.1457632377794,0,0,94695.6484375,0.00029527628097136827,0.7525567970931445,3,1
2025-04-29 04:00:00,1802.40625,1804.8997802734375,1790.618896484375,1792.8585205078125,0,0.0,0.0,-0.005324630652933315,1800.9575655464846,49.36675707515576,1758.9484719508716,1788.4451729910713,1817.941874031271,13.30792331653413,0,0,94361.671875,-0.0035268417082588988,0.9430564319125105,4,1
2025-04-29 05:00:00,1793.144287109375,1796.471435546875,1790.3170166015625,1795.72412109375,1582012416,0.0,0.0,0.0015983417281169032,1796.8849999439487,50.64265151086692,1765.488116017755,1790.9196602957588,1816.3512045737627,12.285994120645325,0,0,94310.875,-0.0005383210575931052,0.9995375340918893,5,1
2025-04-29 06:00:00,1795.6016845703125,1821.68603515625,1795.6016845703125,1821.68603515625,0,0.0,0.0,0.014457629519776694,1796.8849999439487,60.308254847206435,1772.5231230020422,1795.4637712751116,1818.404419548181,14.25718790140135,0,0,94833.59375,0.005542507690656118,0.9997396452701789,6,1
2025-04-29 07:00:00,1823.457763671875,1824.4752197265625,1817.9249267578125,1821.5797119140625,1030141952,0.0,0.0,-5.836529464220419e-05,1803.752170581078,60.256707920779476,1776.3085718406762,1798.9995901925224,1821.6906085443686,13.156202911022586,0,0,94963.578125,0.001370657483915183,0.9145489714060242,7,1
2025-04-29 08:00:00,1822.3173828125,1833.4478759765625,1818.9603271484375,1832.9925537109375,0,0.0,0.0,0.006265354034319381,1803.752170581078,63.79941995216928,1777.6574104576227,1803.001255580357,1828.3451007030915,13.346395184894359,0,0,95033.21875,0.0007333403645377601,0.8409748477722321,8,1
2025-04-29 09:00:00,1833.2520751953125,1833.8453369140625,1826.1221923828125,1833.488037109375,916083712,0.0,0.0,0.00027031391777043723,1809.2295434065832,63.94824036835354,1775.8220642082154,1805.4676775251116,1835.113290842008,12.543073662945163,0,0,95026.375,-7.201429237080337e-05,0.020964849812117565,9,1
2025-04-29 10:00:00,1833.069091796875,1840.959716796875,1825.23095703125,1826.192138671875,0,0.0,0.0,-0.0039792451817697305,1809.2295434065832,60.06959490063397,1778.6400147952795,1808.2452828543526,1837.8505509134256,12.998171677613712,0,0,94832.484375,-0.0020403874713730286,0.944223974553424,10,1
2025-04-29 11:00:00,1826.212158203125,1838.2615966796875,1826.212158203125,1830.248046875,697196544,0.0,0.0,0.002220964660418767,1812.1801384585576,61.45586498211797,1781.0743771919335,1811.0483660016741,1841.0223548114147,12.86549829621354,0,0,95171.171875,0.003571429159872297,0.9280910261182398,11,1
2025-04-29 12:00:00,1830.4776611328125,1833.201171875,1823.0675048828125,1823.0675048828125,0,0.0,0.0,-0.003923261660870314,1812.1801384585576,57.674686240308525,1782.4307318907247,1812.5525076729912,1842.6742834552576,12.475236681352678,0,0,94853.2890625,-0.0033401166155389017,0.9828044498491534,12,1
2025-04-29 13:00:00,1822.51904296875,1824.9376220703125,1805.8802490234375,1817.5784912109375,167483392,0.0,0.0,-0.003010866935631018,1812.3016478959894,54.91946800987056,1784.6905778331625,1813.896475655692,1843.1023734782216,13.415541876427296,0,0,94962.2734375,0.0011489783441056556,0.849100201026477,13,1
2025-04-29 14:00:00,1816.021240234375,1825.4124755859375,1812.423095703125,1823.694091796875,0,0.0,0.0,0.0033646968290557133,1812.3016478959894,57.341341647742695,1786.6012005733585,1815.436000279018,1844.2707999846773,13.354661591625183,0,0,95083.453125,0.0012760824179274266,0.615421092526592,14,1
2025-04-29 15:00:00,1824.2239990234375,1825.34619140625,1814.504638671875,1815.9132080078125,145873920,0.0,0.0,-0.004266550966009919,1812.465602401072,53.44474045783303,1789.2781291255842,1816.6420113699776,1844.005893614371,12.995646040589444,0,0,94846.7890625,-0.0024890141735689486,0.6498389994903015,15,1
2025-04-29 16:00:00,1815.52734375,1831.9620361328125,1815.52734375,1816.235595703125,0,0.0,0.0,0.00017753474884751874,1812.465602401072,53.58414045281902,1793.3742810671888,1818.1224278041295,1842.8705745410703,13.486938375192738,0,0,95004.3046875,0.0016607375595625307,0.8713897756637996,16,1
2025-04-29 17:00:00,1816.9462890625,1828.7010498046875,1809.9521484375,1827.079345703125,399929344,0.0,0.0,0.005970453406845655,1813.095904731293,58.0868512822345,1796.3675572996544,1819.8812430245537,1843.394928749453,14.238647374049133,0,0,95308.46875,0.003201581902004369,0.9445143688344618,17,1
2025-04-29 18:00:00,1826.1407470703125,1829.417724609375,1822.983154296875,1826.85693359375,650179584,0.0,0.0,-0.00012173095268031009,1814.3998768001784,57.9638322216231,1804.018438839104,1822.3097011021205,1840.600963365137,13.123779222399255,0,0,95433.9609375,0.0013166950339866812,0.9917373418189985,18,1
2025-04-29 19:00:00,1826.78076171875,1828.0699462890625,1820.6121826171875,1823.9801025390625,0,0.0,0.0,-0.0015747434852647624,1814.3998768001784,56.31821764473147,1813.5051982418543,1824.3279854910713,1835.1507727402884,12.314348429467218,0,0,95372.0625,-0.0006485996902144686,0.9382826574873359,19,1
2025-04-29 20:00:00,1822.7178955078125,1825.482666015625,1809.7491455078125,1810.586669921875,0,0.0,0.0,-0.007342970791481385,1814.3998768001784,49.35923550264512,1810.6288222325286,1823.5351736886162,1836.4415251447037,12.802801583516544,0,0,94874.9375,-0.0052124803319630875,0.994349220822324,20,1
2025-04-29 21:00:00,1810.152099609375,1811.0950927734375,1792.223876953125,1800.974365234375,0,0.0,0.0,-0.005308944800700877,1814.3998768001784,45.093668725355656,1804.6782483968104,1822.0633632114955,1839.4484780261805,13.669717903058825,0,0,94780.7109375,-0.0009931660034031564,0.811365057901482,21,1
2025-04-29 22:00:00,1801.129150390625,1801.129150390625,1791.7357177734375,1794.7474365234375,682519552,0.0,0.0,-0.003457533228201748,1812.673570654053,42.55263809982285,1798.084165111349,1819.3315691266741,1840.5789731419993,13.058820005077207,0,0,94217.5390625,-0.005941840585806157,-0.10958203397837786,22,1
2025-04-29 23:00:00,1793.1622314453125,1799.960693359375,1783.1397705078125,1798.9666748046875,0,0.0,0.0,0.0023508813526560424,1812.673570654053,44.80074236252922,1794.7667415212416,1816.865757533482,1838.9647735457227,13.59626326886082,0,0,94287.4375,0.0007418834985026823,0.5164272665988059,23,1
2025-04-30 00:00:00,1798.653076171875,1811.9619140625,1797.0069580078125,1805.0574951171875,542107648,0.0,0.0,0.003385732708562461,1804.6754557291667,47.93791469991023,1793.1246873145112,1815.3561401367188,1837.5875929589263,13.790362238264631,0,0,94496.8671875,0.0022211833628420496,0.9995453047009276,0,2
2025-04-30 01:00:00,1806.3447265625,1806.3447265625,1790.827392578125,1798.2930908203125,0,0.0,0.0,-0.0037474730390434363,1804.6754557291667,44.91400110105651,1790.8650676486475,1813.0736432756696,1835.2822189026917,14.037072487708969,0,0,94544.484375,0.0005039022871045074,0.7078752317388067,1,2
2025-04-30 02:00:00,1796.7454833984375,1805.4842529296875,1796.32080078125,1804.0089111328125,0,0.0,0.0,0.0031784698176717807,1804.6754557291667,47.87742537482268,1789.7863357189353,1811.7123151506696,1833.638294582404,13.340841010670188,0,0,94657.359375,0.0011938824432347062,0.8190776574308299,2,2
2025-04-30 03:00:00,1803.723388671875,1810.13232421875,1800.0596923828125,1809.2255859375,0,0.0,0.0,0.002891712326083651,1804.6754557291667,50.471325391762264,1789.4071674637544,1811.11567905971,1832.8241906556655,12.873953985708374,0,0,95023.671875,0.003869878712217112,0.6305616280773212,3,2
2025-04-30 04:00:00,1809.4935302734375,1813.3740234375,1806.56103515625,1812.87353515625,9149440,0.0,0.0,0.002016304239285782,1804.7793678352366,52.24403949400056,1789.7382155246282,1810.342782156808,1830.9473487889877,12.00810174221432,0,0,95065.859375,0.0004439683203938394,0.4743605430708782,4,2
2025-04-30 05:00:00,1812.1038818359375,1812.1038818359375,1803.0538330078125,1805.66064453125,627168256,0.0,0.0,-0.003978705897087487,1805.928984084488,48.577106910732546,1789.121412909541,1809.6104561941963,1830.0994994788516,11.695473228817631,0,0,94913.0859375,-0.0016070273650750089,0.8524094436098048,5,2
2025-04-30 06:00:00,1805.9661865234375,1808.5147705078125,1803.689453125,1804.3994140625,0,0.0,0.0,-0.0006984869901052182,1805.928984084488,47.94939104855727,1788.4632988982985,1808.7650146484375,1829.0667303985765,10.71402239367404,0,0,94779.71875,-0.001405150682676326,0.8829984978479057,6,2
2025-04-30 07:00:00,1804.3040771484375,1807.886962890625,1793.5218505859375,1795.8963623046875,463715328,0.0,0.0,-0.004712399977269133,1804.0010709532157,43.87246713156931,1787.9958857315567,1806.5376586914062,1825.0794316512558,11.235606666675963,0,0,94621.2578125,-0.0016718865553713158,0.9980289042542125,7,2
2025-04-30 08:00:00,1796.8951416015625,1800.4854736328125,1793.9427490234375,1796.634033203125,0,0.0,0.0,0.00041075360133291383,1804.0010709532157,44.31063279903058,1789.0421359747947,1804.3788800920759,1819.715624209357,10.565194944204396,0,0,94725.25,0.0010990361986740194,0.7299226885451054,8,2
2025-04-30 09:00:00,1796.1192626953125,1808.111328125,1796.1192626953125,1806.8399658203125,0,0.0,0.0,0.005680585154558049,1804.0010709532157,50.06367714037167,1792.1465427458136,1803.154584612165,1814.1626264785166,10.769033584987698,0,0,94989.515625,0.002789811850588908,0.9892118696102332,9,2
2025-04-30 10:00:00,1806.725830078125,1810.879150390625,1804.8447265625,1808.37939453125,0,0.0,0.0,0.0008520005866921032,1804.0010709532157,50.88010622233114,1792.3622860561607,1802.9969220842634,1813.631558112366,10.092660762578742,0,0,94950.9140625,-0.00040637708536583883,0.8442321713217706,10,2
2025-04-30 11:00:00,1808.1083984375,1816.148193359375,1808.1083984375,1815.831298828125,0,0.0,0.0,0.00412076377302828,1804.0010709532157,54.70393788421089,1791.6289222211656,1804.0581316266741,1816.4873410321827,9.799394213906778,0,0,95223.5390625,0.002871220384677464,0.9414759283720135,11,2
2025-04-30 12:00:00,1815.82666015625,1816.578369140625,1770.326171875,1778.5028076171875,884412416,0.0,0.0,-0.020557246278896102,1798.564156255455,38.634033589280264,1785.264757627047,1802.8978009905134,1820.5308443539798,15.006937507009381,0,0,94641.78125,-0.006109390789583724,0.9697275552540892,12,2
2025-04-30 13:00:00,1777.085693359375,1777.085693359375,1743.5115966796875,1743.5115966796875,0,0.0,0.0,-0.019674532301908854,1798.564156255455,29.862615658427732,1763.5618320049273,1798.936723981585,1834.3116159582426,17.861833711365183,0,0,93088.8203125,-0.016408830402270147,0.8283715513823435,13,2
2025-04-30 14:00:00,1741.3355712890625,1770.4912109375,1741.3355712890625,1761.673583984375,2677241856,0.0,0.0,0.010416900776154758,1777.609076680229,37.69438770937168,1755.8504539722812,1795.8378731863838,1835.8252924004864,19.475234559518373,0,0,93829.0859375,0.00795225057654525,0.8961844129767447,14,2
2025-04-30 15:00:00,1760.52880859375,1770.790771484375,1759.0263671875,1764.911376953125,169626624,0.0,0.0,0.0018379074297221187,1777.2081802666937,38.9898564887194,1750.4674128981933,1793.4534650530134,1836.4395172078334,18.37368737914075,0,0,94036.4453125,0.002209969040283699,0.9985980569082121,15,2
2025-04-30 16:00:00,1765.0390625,1770.3309326171875,1758.20068359375,1768.390380859375,943029248,0.0,0.0,0.001971206005967341,1775.4811812145113,40.409921747729086,1746.5296778432362,1790.9092843191963,1835.2888907951565,17.481767614040287,0,0,93956.8671875,-0.0008462476940248598,0.9349444017844197,16,2
2025-04-30 17:00:00,1767.901611328125,1778.639892578125,1762.578369140625,1776.8104248046875,0,0.0,0.0,0.004761416956600151,1775.4811812145113,43.787660688616995,1744.901284594605,1788.5939156668526,1832.2865467391002,17.278875588820245,0,0,94110.4765625,0.0016348924735161141,0.30051799038581783,17,2
2025-04-30 18:00:00,1776.2061767578125,1788.8233642578125,1774.556884765625,1782.62109375,208543744,0.0,0.0,0.003270280759384514,1775.6895418814534,46.03915754380466,1744.8141317112843,1786.4330269949776,1828.0519222786709,16.848533289301283,0,0,94103.2109375,-7.720314746439971e-05,0.9844994947210456,18,2
2025-04-30 19:00:00,1782.5101318359375,1791.710693359375,1777.50390625,1787.52392578125,0,0.0,0.0,0.0027503500594936447,1775.6895418814534,47.916691730202494,1744.8867029565633,1785.1375470842634,1825.3883912119634,16.47114097788324,0,0,94237.2421875,0.001424300495856734,0.37549832303901576,19,2
2025-04-30 20:00:00,1787.40283203125,1808.123779296875,1787.40283203125,1794.6883544921875,0,0.0,0.0,0.004008018358582888,1775.6895418814534,50.59606925867291,1745.2232095880865,1784.4438999720983,1823.66459035611,17.07825616184635,0,0,94653.3671875,0.004415717081067028,0.7259555644574797,20,2
2025-04-30 21:00:00,1794.7874755859375,1799.396240234375,1793.730712890625,1793.730712890625,738272256,0.0,0.0,-0.0005335977130321856,1777.7152873592197,50.22766175134845,1745.2336827209817,1784.2892107282366,1823.3447387354915,15.44786633068973,0,0,94419.125,-0.0024747369740791836,0.9845159161495058,21,2
2025-04-30 22:00:00,1792.9071044921875,1799.161865234375,1790.5562744140625,1795.867431640625,0,0.0,0.0,0.0011912148990060878,1777.7152873592197,51.07549647752219,1745.2462189177243,1784.2344534737724,1823.2226880298206,14.47039840063584,0,0,94120.5546875,-0.0031621804639685447,0.8925748545701891,22,2
2025-04-30 23:00:00,1796.35205078125,1799.4869384765625,1792.9515380859375,1793.5863037109375,0,0.0,0.0,-0.0012702095318937179,1777.7152873592197,50.103593227941815,1745.9316036805694,1783.2877633231026,1820.6439229656357,13.336827256348576,0,0,94201.046875,0.0008552030719246595,-0.8305467034317571,23,2
2025-05-01 00:00:00,1794.05419921875,1798.5765380859375,1793.967529296875,1796.96337890625,736146432,0.0,0.0,0.0018828618329240765,1796.5024820963542,51.559191830714944,1746.886169116328,1782.4723336356026,1818.0584981548773,12.14445684472735,0,0,94372.2890625,0.001817837414558987,-0.12977959168563957,0,3
2025-05-01 01:00:00,1798.7135009765625,1809.3936767578125,1798.7135009765625,1808.6815185546875,0,0.0,0.0,0.006521078718682682,1796.5024820963542,56.27983146011378,1748.1437940184087,1781.961635044643,1815.779476070877,12.185291274275228,0,0,94610.8203125,0.002527556048174562,0.9807158740030655,1,3
2025-05-01 02:00:00,1810.4068603515625,1818.24365234375,1807.50927734375,1808.4737548828125,257983488,0.0,0.0,-0.00011487023544143327,1800.370797776361,56.17629763791366,1747.7331597660034,1784.1024169921875,1820.4716742183716,11.978017520807338,0,0,94833.171875,0.0023501705382700244,0.4513794821137706,2,3
2025-05-01 03:00:00,1807.9835205078125,1814.28466796875,1807.452880859375,1808.1986083984375,782221312,0.0,0.0,-0.00015214292362941695,1804.6016732185783,56.03069188846831,1758.1864974010052,1788.7229178292412,1819.259338257477,11.242841747745574,0,0,94788.671875,-0.0004692450871374154,0.5490483411093638,3,3
2025-05-01 04:00:00,1808.068603515625,1810.15869140625,1805.6466064453125,1810.15869140625,0,0.0,0.0,0.001083997630961786,1804.6016732185783,56.8799580204711,1763.783088429206,1792.1861397879463,1820.5891911466867,10.28130506391585,0,0,94882.953125,0.0009946468088963822,0.048674681902829454,4,3
2025-05-01 05:00:00,1809.45654296875,1815.72021484375,1806.439453125,1813.586669921875,336092160,0.0,0.0,0.001893744748402204,1805.765302828211,58.37961728237238,1769.6497516272755,1795.6629464285713,1821.6761412298672,10.138370300320728,0,0,95156.1796875,0.0028796169754543577,0.9815825064772334,5,3
2025-05-01 06:00:00,1814.037353515625,1815.3974609375,1805.73779296875,1807.35107421875,717859840,0.0,0.0,-0.0034382672780637336,1806.7113914265092,54.68913555659881,1776.715048179159,1798.4458530970983,1820.1766580150374,10.06998425295348,0,0,94888.28125,-0.002815355118078511,0.9821010355444693,6,3
2025-05-01 07:00:00,1807.7171630859375,1814.609130859375,1804.348876953125,1811.9892578125,0,0.0,0.0,0.002566288121833127,1806.7113914265092,56.853194911741525,1781.836962335227,1800.9586268833705,1820.0802914315138,10.09716563199584,0,0,95050.1484375,0.0017058712136805987,0.9556830046749378,7,3
2025-05-01 08:00:00,1811.5921630859375,1818.732666015625,1809.9161376953125,1818.3701171875,0,0.0,0.0,0.00352146644771123,1806.7113914265092,59.679096523430474,1785.343530256211,1803.5121285574776,1821.6807268587443,9.914217444612506,0,0,95212.5078125,0.0017081443603084168,0.9920105381648476,8,3
2025-05-01 09:00:00,1818.2708740234375,1823.9305419921875,1815.291015625,1820.8201904296875,833713152,0.0,0.0,0.0013474007403821986,1809.7382582694577,60.732442167665425,1788.0010860450686,1805.8904331752233,1823.779780305378,9.732118719266078,0,0,95627.0625,0.004353993997473271,-0.8985133898474462,9,3
2025-05-01 10:00:00,1818.6063232421875,1846.7796630859375,1818.6063232421875,1845.4776611328125,988961792,0.0,0.0,0.013541958087199157,1815.5229129113495,69.33274486895753,1783.4550822860415,1809.5182407924108,1835.58139929878,12.366578879906639,0,0,96192.140625,0.00590918627245296,0.6672462334339588,10,3
2025-05-01 11:00:00,1847.8043212890625,1858.1578369140625,1839.2821044921875,1845.57958984375,604824576,0.0,0.0,5.5231614602746504e-05,1819.2212771926474,69.36233264150367,1782.8118566914195,1813.2217320033483,1843.631607315277,13.29645795733069,0,0,96214.0,0.00022724699604315113,0.7698092298560171,11,3
2025-05-01 12:00:00,1846.0069580078125,1853.323486328125,1843.8968505859375,1849.7374267578125,0,0.0,0.0,0.0022528624270354847,1819.2212771926474,70.59666905124239,1783.0040972372683,1817.069588797433,1851.1350803575976,12.743626212310234,0,0,96388.3984375,0.0018126097813206954,0.9926497671613146,12,3
2025-05-01 13:00:00,1849.7747802734375,1850.3465576171875,1827.868896484375,1827.868896484375,0,0.0,0.0,-0.01182250516051253,1819.2212771926474,57.581698653224336,1787.702748866316,1819.518345424107,1851.3339419818983,14.134202629524845,0,0,95895.8671875,-0.005109860294227886,0.9972098333455846,13,3
2025-05-01 14:00:00,1827.938720703125,1848.2059326171875,1827.938720703125,1848.2059326171875,0,0.0,0.0,0.011126091248627068,1819.2212771926474,64.13967675241773,1790.7990515464048,1823.1785278320312,1855.5580041176577,15.020321701423082,0,0,96862.9609375,0.01008483241628233,0.9835958192470328,14,3
2025-05-01 15:00:00,1848.185546875,1868.2998046875,1846.2418212890625,1853.760498046875,577729536,0.0,0.0,0.0030053823178795014,1822.8724156666137,65.68524688887595,1791.554110072233,1826.3984549386162,1861.2427998049993,16.02570194385371,0,0,96926.359375,0.000654516823421325,0.9536754134837736,15,3
2025-05-01 16:00:00,1853.9268798828125,1869.87939453125,1853.7130126953125,1861.6646728515625,119284736,0.0,0.0,0.004263859766682643,1823.6512446180186,67.79227231477287,1792.515792462488,1830.1978062220983,1867.8798199817086,16.04579907129425,2,0,97106.921875,0.0018628833391072241,0.9996501216670753,16,3
2025-05-01 17:00:00,1861.0518798828125,1864.488525390625,1848.4581298828125,1856.3651123046875,386397184,0.0,0.0,-0.0028466783648838367,1825.649035893114,64.94048916245838,1795.823618992033,1833.6382707868304,1871.4529225816277,16.04359856222543,2,0,96807.9453125,-0.003078838837924036,0.9975413163587723,17,3
2025-05-01 18:00:00,1856.3729248046875,1858.538818359375,1848.7808837890625,1856.4844970703125,0,0.0,0.0,6.43110371087996e-05,1825.649035893114,64.97589225208557,1799.8289688606446,1836.947256905692,1874.0655449507394,15.145646563380726,2,0,96891.0390625,0.0008583360563203524,0.9071496681420174,18,3
2025-05-01 19:00:00,1856.5853271484375,1856.5853271484375,1842.59521484375,1842.59521484375,0,0.0,0.0,-0.007481496478145111,1825.649035893114,57.740301801284886,1804.1798225410757,1839.019295828683,1873.8587691162902,14.980570240710266,2,0,96538.296875,-0.0036406069220958903,0.8577573304670678,19,3
2025-05-01 20:00:00,1843.43017578125,1850.9578857421875,1839.28369140625,1840.81689453125,0,0.0,0.0,-0.0009651171880693532,1825.649035893114,56.875324869569035,1811.3211801763423,1841.40971156529,1871.4982429542379,14.508230825742729,2,0,96457.734375,-0.0008345133756016976,0.9675184343727075,20,3
2025-05-01 21:00:00,1840.6151123046875,1848.46533203125,1840.6151123046875,1844.9088134765625,0,0.0,0.0,0.0022228821114522734,1825.649035893114,58.40470499241584,1818.4747896796118,1843.7611083984375,1869.0474271172632,13.557086383002696,2,0,96523.4296875,0.0006810787431994481,0.9996933795954545,21,3
2025-05-01 22:00:00,1844.2593994140625,1846.04052734375,1838.9847412109375,1839.79443359375,867645440,0.0,0.0,-0.0027721586267317466,1827.569655811763,55.7679546801215,1824.0705444742991,1845.2914167131696,1866.51228895204,12.628329204404096,2,0,96399.59375,-0.0012829624672572315,0.9894054905554619,22,3
2025-05-01 23:00:00,1839.7882080078125,1840.72900390625,1835.3092041015625,1839.820068359375,0,0.0,0.0,1.3933494501738863e-05,1827.569655811763,55.77862846562762,1829.9029900826797,1846.6485508510045,1863.3941116193294,11.598539290158868,2,0,96489.25,0.0009300480065559391,0.8473287564111334,23,3
2025-05-02 00:00:00,1838.7525634765625,1849.73291015625,1836.3311767578125,1847.553466796875,172025856,0.0,0.0,0.004203344974052836,1844.5391845703125,58.96506285614813,1830.0585993128796,1846.7968226841517,1863.535046055424,11.856138448484387,0,0,97038.0078125,0.005687243008936305,0.9957648682831765,0,4
2025-05-02 01:00:00,1849.3543701171875,1850.726806640625,1841.089599609375,1844.092041015625,0,0.0,0.0,-0.0018735185982201585,1844.5391845703125,57.00400021261054,1829.9039711703006,1846.6905691964287,1863.4771672225568,11.539148246022332,0,0,97018.6171875,-0.000199825052441982,0.992014526059985,1,4
2025-05-02 02:00:00,1843.656494140625,1849.7208251953125,1840.056640625,1848.103271484375,392457216,0.0,0.0,0.0021751791014406052,1845.5271782749314,58.70177245508471,1829.851009167001,1846.5738438197545,1863.2966784725081,11.271296292349499,0,0,96996.3515625,-0.00022949847818354296,0.7533780460096454,2,4
2025-05-02 03:00:00,1847.6944580078125,1850.6689453125,1844.3548583984375,1848.4256591796875,0,0.0,0.0,0.00017444246773812289,1845.5271782749314,58.841102467525474,1834.9256073649817,1848.0421840122767,1861.1587606595717,10.563123524022785,0,0,97134.0234375,0.0014193510661202335,-0.008991300751506384,3,4
2025-05-02 04:00:00,1848.3155517578125,1850.4912109375,1841.036865234375,1842.178466796875,65008640,0.0,0.0,-0.0033797368867866107,1845.428209902508,55.00532714014964,1834.1535954597296,1847.6116507393974,1861.0697060190653,10.404726692465958,0,0,96959.6328125,-0.0017953608717979908,0.6200224798105944,4,4
2025-05-02 05:00:00,1842.24462890625,1844.09521484375,1831.451416015625,1832.772705078125,0,0.0,0.0,-0.005105782033759443,1845.428209902508,49.792491480959015,1831.1378776491313,1846.1125226702009,1861.0871676912705,10.724594140417251,0,0,96720.578125,-0.002465507351521068,0.9865415399958642,5,4
