Date,daily_returns,realized_volatility
2024-05-05,0.15601716361929677,-0.606271272113846
2024-05-06,-0.7266570554406446,-0.5577015448391017
2024-05-07,-0.5675384817003255,-0.6221505861660102
2024-05-08,-0.3507264655851723,-0.6811351987139761
2024-05-09,0.5864876717251128,-0.6383244831975342
2024-05-10,-1.2499686590715526,-0.6015913156510909
2024-05-11,-0.010981313494069665,-0.5999487454600317
2024-05-12,0.14318029769959598,-0.6315759194467457
2024-05-13,0.1778410604709077,-0.6290097939598192
2024-05-14,-0.7081850111170838,-0.6353441260915871
2024-05-15,1.5594215258942858,-0.3658795319851004
2024-05-16,-0.9179269193033324,-0.3064023035639408
2024-05-17,1.4560152972335245,-0.22257887149025024
2024-05-18,0.24431972412711925,-0.21509818205198958
2024-05-19,-0.5097222133100869,-0.2113171701845382
2024-05-20,5.629116132724104,1.4980551324969928
2024-05-21,0.9760967201295939,1.489265288860878
2024-05-22,-0.432892986879494,1.5183886834017553
2024-05-23,0.2827119992705654,1.4864600098209966
2024-05-24,-0.4178742788314178,1.509679354024836
2024-05-25,0.14643933573545942,1.509790985146812
2024-05-26,0.5710780466729402,1.4598500412998916
2024-05-27,0.4780758915614255,1.4163864871607899
2024-05-28,-0.41964388912671186,1.421881956445971
2024-05-29,-0.6184041916179145,1.4673748075959283
2024-05-30,-0.15679015576310357,1.3475971615905504
2024-05-31,0.07400221909608777,1.3444966937940577
2024-06-01,0.38594477409913974,1.3414233359562084
2024-06-02,-0.27797349758278267,1.3621030082000505
2024-06-03,-0.14190406865265878,1.313603030721844
2024-06-04,0.33032021841412534,1.2366658047246963
2024-06-05,0.36923725951864605,1.1457491168057552
2024-06-06,-0.4293195480975071,1.11149770154581
2024-06-07,-1.053552798343174,1.2090709452135602
2024-06-08,-0.010729467134348256,1.1809304339257052
2024-06-09,0.16978608065246162,-1.2878625562534733
2024-06-10,-0.3397079221957306,-1.4441777739766843
2024-06-11,-1.3775645303006165,-1.2007575231292
