Datetime,daily_returns,realized_volatility,volume_ratio,rsi
2025-04-30 20:00:00,0.2390645383522865,-0.21321525852874473,-0.22760671408219146,1.1240303331448738
2025-05-01 00:00:00,0.5910929480950793,-0.22290388913787773,0.284216004113385,1.1583871167305844
2025-05-01 04:00:00,0.14319170958128644,-0.22458768389421221,-0.07409556011437686,1.1008400400662424
2025-05-01 08:00:00,1.3602837506973053,-0.20117461372677284,0.5921256299320399,1.296792415835273
2025-05-01 12:00:00,0.31614091768820096,-0.20139440177395035,-0.3142419838352249,1.4029488952290716
2025-05-01 16:00:00,-0.457854500463474,-0.19694771947738637,-0.34963216840444244,1.3407904755104925
2025-05-01 20:00:00,-0.12348448403383072,-0.19626836613239512,-0.17391232469273465,1.3165923218616395
2025-05-02 00:00:00,0.3342553941057525,-0.20395059146191358,-0.32180929813494863,1.3444511768808969
2025-05-02 04:00:00,-1.2511509109773955,-0.19729926717601123,0.020865754387823933,1.1542358030291988
2025-05-02 08:00:00,0.6255685001733619,-0.1972428510920874,-0.33828420814686344,1.190634899865097
2025-05-02 12:00:00,0.30471353174197335,-0.31244532062520775,-0.358195999396594,1.2701650603448855
2025-05-02 16:00:00,-0.09415615061317618,-0.3190818960504843,-0.4786637997638646,1.2190909032663217
2025-05-02 20:00:00,0.14613081216379395,-0.31898400979921443,-0.30414726809010983,1.2531686261762958
2025-05-03 00:00:00,-0.30366914640834375,-0.3308739463729413,-0.5964035122217358,1.1703864394684205
2025-05-03 04:00:00,-0.33856891213115764,-0.33242490529674257,-0.5964035122217358,1.1085893135499412
2025-05-03 08:00:00,-0.12818276095267347,-0.3376638693847456,-0.5964035122217358,1.1200640040244696
2025-05-03 12:00:00,0.42248640973813867,-0.34689364954465585,-0.5486400569586796,1.121876297158157
2025-05-03 16:00:00,0.13618937023443778,-0.3468500198807196,-0.2677635628506281,1.103491154063237
2025-05-03 20:00:00,-0.24045510967018405,-0.34682877163990367,-0.15816797263658752,1.073010440019538
2025-05-04 00:00:00,0.006957941904520162,-0.3748372621520707,-0.03562801096885918,1.0918981591666648
2025-05-04 04:00:00,0.2586514242774529,-0.3752667176661423,-0.23245175686575836,1.2101826661374295
2025-05-04 08:00:00,-0.511936353068949,-0.41786762344433637,-0.5201517194269426,1.2899910967800443
2025-05-04 12:00:00,0.09316999982037182,-0.49129542439866064,0.02969882894019087,1.29317114873062
2025-05-04 16:00:00,-0.08516563755906079,-0.4911923628336352,-0.5964035122217358,1.2282224424852048
2025-05-04 20:00:00,-0.8565276266804862,-0.482672986028164,0.2845927273912231,1.0936079163530292
2025-05-05 00:00:00,-0.4939262828536519,-0.4854626073297115,-0.08040677319874608,0.8094779248956718
2025-05-05 04:00:00,1.2216559224364079,-0.4638231941253648,-0.10461942259402866,0.8951507528754672
2025-05-05 08:00:00,-0.8274440902662515,-0.4579952635972461,-0.4804396137467357,0.890591126109563
2025-05-05 12:00:00,-0.25397602400299146,-0.46289956241741254,0.30934111826634925,0.8715841704393024
2025-05-05 16:00:00,0.6053372577244587,-0.46385996801583645,-0.00905477545770406,1.2435085852254288
2025-05-05 20:00:00,0.17939024086878144,-0.48069555178625784,-0.13950051319646456,1.2437087041325923
2025-05-06 00:00:00,-0.5520866397110228,-0.47452666923406395,0.1336967644463574,1.1618304588750807
2025-05-06 04:00:00,-0.026043998306013817,-0.5054162823714904,-0.281580503605708,0.9804460922815172
2025-05-06 08:00:00,-1.584641766489467,-0.471779929516033,0.4986862754998003,0.6819344233452537
2025-05-06 12:00:00,0.08748024355404285,-0.47340523739652035,-0.02407923391361106,0.3541130290045107
2025-05-06 16:00:00,0.6217563097701418,-0.4685723165164281,-0.28436097591305765,0.4323268997730785
2025-05-06 20:00:00,1.2357025818233842,-0.45401869099649556,0.8278706174435366,0.2706585675063325
2025-05-07 00:00:00,0.4136954980942132,-0.4530669405845556,0.8708673466208494,0.12408794715869294
2025-05-07 04:00:00,0.48860305167144963,-0.45808067263543756,-0.14539179855405288,0.23447059146825103
2025-05-07 08:00:00,-0.11861930888340162,-0.46056758263344505,-0.09293527180174212,0.1780827782621695
2025-05-07 12:00:00,-0.7029367225543658,-0.456383426248024,0.8543678185616792,0.10180276711722734
2025-05-07 16:00:00,-0.8835551935758748,-0.44196461855403074,14.037492203819204,-0.006548379810975438
2025-05-07 20:00:00,0.5784841011701515,-0.43785043455211353,1.7072621077979444,0.02800879471877782
2025-05-08 00:00:00,3.668266424301034,-0.23938400204350635,-0.15094150117914126,0.6640386822886656
2025-05-08 04:00:00,1.0372865180730395,-0.22702478153620578,1.5897858790524726,0.8671642517517408
2025-05-08 08:00:00,1.049405741149856,-0.21472125659481053,0.07237752916930834,1.0011031501702647
2025-05-08 12:00:00,3.5801391091359216,-0.04846080394798084,1.6028046788125123,1.3431065418665014
2025-05-08 16:00:00,2.752603291873332,0.0423826009532333,0.661623955605903,1.6183247244710883
2025-05-08 20:00:00,2.7529246575870387,0.1284945867010942,2.0044950431313944,1.866372176721257
2025-05-09 00:00:00,-0.11401510323896476,0.12914682702090619,-0.0634902539220239,1.9087147816219063
2025-05-09 04:00:00,5.496183234143822,0.47413203443624635,0.6821677943696912,2.315094644316875
2025-05-09 08:00:00,-0.5811721124958837,0.47940868439605805,3.471220739584429,2.1810448397766997
2025-05-09 12:00:00,-1.556171649194705,0.5157818819497253,-0.22900300701555373,1.8702520264126992
2025-05-09 16:00:00,0.8681804577851227,0.5204267282948098,0.18527352364757266,1.9853602391431386
2025-05-09 20:00:00,0.5431777933127122,0.5207617916506455,-0.5964035122217358,2.1014016442603847
2025-05-10 00:00:00,-0.16884992864254794,0.5210290624781395,-0.330166055449144,2.04637906282617
2025-05-10 04:00:00,2.049798350557913,0.5491562836396746,-0.5171349966225844,2.199292190196981
2025-05-10 08:00:00,-0.697120831330248,0.5362082523571744,-0.43809662294256635,2.159902754800389
2025-05-10 12:00:00,1.6715061392334774,0.558683786520644,-0.5964035122217358,2.255348091960522
2025-05-10 16:00:00,1.8854369079690618,0.5872124839131191,0.024153647517600334,2.3750469923171296
2025-05-10 20:00:00,2.462610003428195,0.6397033746958358,0.24773390309410415,2.524311485891587
2025-05-11 00:00:00,-1.3215056343541196,0.6272998270800679,0.6513875895530994,2.3677676189261025
2025-05-11 04:00:00,-1.868577803302386,0.6771097352517794,-0.20047949888371028,2.1062986213328903
2025-05-11 08:00:00,1.7377264293662664,0.6867969118446464,-0.5964035122217358,2.219549522895517
2025-05-11 12:00:00,-2.0253335546937454,0.7423637772814272,0.013713611072997414,1.9868840880517715
2025-05-11 16:00:00,1.3591289807264437,0.6875948084299147,0.10857643763533116,2.0537478314114113
2025-05-11 20:00:00,0.0024517685715026963,0.6884031302320203,-0.3878604967170641,2.1094461630625614
2025-05-12 00:00:00,0.2472386162435984,0.6872285318375949,-0.4295820545273164,2.163751685443249
2025-05-12 04:00:00,1.015096464668235,0.6656729967171765,-0.4752000527800223,2.192190494194309
2025-05-12 08:00:00,-0.6717748427110538,0.6747892047950297,0.6181811300918622,2.07865456416713
2025-05-12 12:00:00,-1.3511269656945808,0.6176587845982948,0.48190476159532647,2.116686699928229
2025-05-12 16:00:00,-0.7640338967171201,0.6281828780266705,0.2474312193411948,1.9387144887867216
2025-05-12 20:00:00,1.0538886578404572,0.5715374155187278,-0.1287064697838624,2.0114756294975455
2025-05-13 00:00:00,-2.049668765197902,0.6091528419737375,0.10057017455703823,1.7404707713508412
2025-05-13 04:00:00,1.0144591332833703,0.6144336056839954,-0.3241910403531037,1.7702392619444205
2025-05-13 08:00:00,1.559086550400647,0.6351375250957528,-0.24447980409557296,1.857168526586486
2025-05-13 12:00:00,1.5736540592212793,0.6538962573206114,-0.40332551460971017,2.0124162618059667
2025-05-13 16:00:00,3.4328065608136056,0.7644997587781742,1.287146190458215,2.209398367615648
2025-05-13 20:00:00,-0.1672801283415744,0.7662747915472623,0.44439493193609186,2.2794980503420206
2025-05-14 00:00:00,-1.0116342267013254,0.7628077407780423,0.5694470094359857,2.1319724863877805
2025-05-14 04:00:00,0.08010688238401321,0.7565727623862262,-0.16531985464411486,2.1850977245989665
2025-05-14 08:00:00,-0.6819526385489598,0.7647791105380083,-0.015578064943572315,2.065578466286559
2025-05-14 12:00:00,-0.7848172689049322,0.7755252879660056,-0.2318565098214131,2.149397231510315
2025-05-14 16:00:00,0.3060331342570239,0.7750290715858479,-0.5964035122217358,2.1294986948147634
2025-05-14 20:00:00,0.07985789382752355,0.7751004316018769,-0.5299276104399477,2.1245594410179676
2025-05-15 00:00:00,-1.002734550327509,0.7865988000002327,-0.15866387531449747,1.97421517947943
2025-05-15 04:00:00,-1.3032744243863088,0.8092481172534551,-0.10590245400570676,1.8123084171267707
2025-05-15 08:00:00,0.6609275929927643,0.8101627583070723,-0.5964035122217358,1.7928095904498953
2025-05-15 12:00:00,0.31203034067460034,0.8066395354474971,-0.05741457046028462,1.7983470119404577
2025-05-15 16:00:00,-0.9883060018949092,0.8186541749828964,-0.017471013297308175,1.7221839312419045
2025-05-15 20:00:00,0.34951169632438905,0.8122536521525036,-0.3089611534028658,1.7542820755205029
2025-05-16 00:00:00,1.1111305713569022,0.8201217103182056,-0.49447270999262505,1.8087540445231243
2025-05-16 04:00:00,0.5295913037172313,0.8210629897075187,-0.13794925472932737,1.9457813620462134
2025-05-16 08:00:00,0.5585743403285046,0.8147668290790755,0.21628874689401237,1.953445624384679
2025-05-16 12:00:00,-0.7914255533292799,0.8246812307902811,-0.14942865398321759,1.8473557232332325
2025-05-16 16:00:00,-0.0770218761908456,0.825435934262463,-0.3820997198022429,1.84657864580685
2025-05-16 20:00:00,-1.6759997110062312,0.8622867684806311,-0.13554100126410004,1.6511158203959166
2025-05-17 00:00:00,-1.0595109637451365,0.873516113686663,0.3895839355864273,1.5617528307010857
2025-05-17 04:00:00,-0.1733431848418429,0.8730216352742153,0.14981171891723594,1.569972644303152
2025-05-17 08:00:00,-0.30078969224766483,0.8755681234142,-0.4657715614526187,1.5488001231654402
2025-05-17 12:00:00,-0.1268998356596185,0.8708259573559076,-0.5964035122217358,1.5172830720912025
2025-05-17 16:00:00,-0.19718402327095583,0.871350574953677,-0.2187919244610534,1.4914552760452178
2025-05-17 20:00:00,0.1085346697765486,0.8653852063098509,-0.36687885040834567,1.516318837880494
2025-05-18 00:00:00,0.058735581200790955,0.862019910898286,-0.5964035122217358,1.5198115891415245
2025-05-18 04:00:00,0.9456697559056182,0.863659561086984,-0.37531731121790995,1.566024158136665
2025-05-18 08:00:00,-0.2572849518781622,0.8652641975998012,0.03835340530878665,1.5786420773128296
2025-05-18 12:00:00,2.2641891405142744,0.8448816200079237,-0.33516306442273447,1.7089036647031017
2025-05-18 16:00:00,-4.828911611540134,1.0850846214954821,0.9112861731154454,1.2345233847673824
2025-05-18 20:00:00,2.9291362542967567,1.1582887258940426,1.086905935743762,1.4544920504849996
2025-05-19 00:00:00,-3.5589485533696035,1.2928862773693928,0.8103506495483846,1.1728819656335292
2025-05-19 04:00:00,0.5287621649109198,1.2906790134192037,0.37405235775576823,1.1517447865323502
2025-05-19 08:00:00,0.4783371777812406,1.2912963501362424,-0.33658415272486514,1.2293679400123068
2025-05-19 12:00:00,1.4496629268901056,1.3008192873217017,-0.005965644874316094,1.3230548698213134
2025-05-19 16:00:00,1.3862084134464565,1.3140247366060684,-0.397783920626386,1.3737329047474252
2025-05-19 20:00:00,0.4285259471812978,1.3002339758915369,-0.5964035122217358,1.3899795023240225
2025-05-20 00:00:00,0.6939998687878166,1.302050032173847,0.08339943852656503,1.4612441452777385
2025-05-20 04:00:00,-0.6234553343312842,1.3030488389949266,-0.4397861506652879,1.408977340412636
2025-05-20 08:00:00,-0.5245889179862323,1.3046697967443912,-0.42828831068028717,1.4614673441714365
2025-05-20 12:00:00,-0.9147980290535079,1.266830923625494,-0.3110557428656197,1.3807470207459807
2025-05-20 16:00:00,0.564922904353023,1.2630164403976933,-0.5964035122217358,1.3872973528489703
2025-05-20 20:00:00,0.5861461872092184,1.2643535485473876,0.13611657304587504,1.3719041566185812
2025-05-21 00:00:00,0.6298246231263643,1.2646470343541858,-0.5964035122217358,1.3897507667448699
2025-05-21 04:00:00,0.20085463624645436,1.2646035612551891,0.0425087281062842,1.3819238715982045
