Datetime,Open,High,Low,Close,Volume,sentiment
2024-09-12 14:00:00+00:00,2518.7,2520.98,2513.13,2513.15,0,0.0
2024-09-12 15:00:00+00:00,2513.13,2520.27,2512.98,2519.43,0,0.0
2024-09-12 16:00:00+00:00,2519.44,2535.12,2518.73,2528.79,0,0.0
2024-09-12 17:00:00+00:00,2528.74,2551.58,2522.09,2545.41,0,0.0
2024-09-12 18:00:00+00:00,2545.32,2554.5,2541.81,2553.24,0,0.0
2024-09-12 19:00:00+00:00,2553.37,2555.05,2548.86,2553.23,0,0.0
2024-09-12 20:00:00+00:00,2553.24,2553.58,2544.73,2550.65,0,0.0
2024-09-12 21:00:00+00:00,2550.65,2554.63,2550.07,2553.94,0,0.0
2024-09-12 22:00:00+00:00,2553.93,2558.72,2552.01,2555.83,0,0.0
2024-09-12 23:00:00+00:00,2555.84,2559.02,2554.53,2557.77,0,0.0
2024-09-13 00:00:00+00:00,2557.75,2560.0,2556.68,2558.64,0,0.0
2024-09-13 02:00:00+00:00,2557.74,2559.46,2557.03,2557.38,0,0.0
2024-09-13 03:00:00+00:00,2557.4,2558.53,2556.66,2558.44,0,0.0
2024-09-13 04:00:00+00:00,2558.42,2562.64,2556.74,2561.49,0,0.0
2024-09-13 05:00:00+00:00,2561.54,2567.93,2559.89,2563.15,0,0.0
2024-09-13 06:00:00+00:00,2563.15,2565.56,2561.54,2565.3,0,0.0
2024-09-13 07:00:00+00:00,2565.27,2570.0,2564.56,2567.85,0,0.0
2024-09-13 08:00:00+00:00,2567.86,2570.01,2566.57,2568.79,0,0.0
2024-09-13 09:00:00+00:00,2568.78,2570.21,2565.9,2566.48,0,0.0
2024-09-13 10:00:00+00:00,2566.44,2568.72,2563.04,2567.02,0,0.0
2024-09-13 11:00:00+00:00,2567.04,2570.98,2563.79,2569.72,0,0.0
2024-09-13 12:00:00+00:00,2569.68,2570.86,2565.63,2569.88,0,0.0
2024-09-13 13:00:00+00:00,2569.88,2572.86,2566.95,2568.5,0,0.0
2024-09-13 14:00:00+00:00,2568.51,2569.27,2565.56,2566.99,0,0.0
2024-09-13 15:00:00+00:00,2567.08,2568.22,2563.63,2567.22,0,0.0
2024-09-13 16:00:00+00:00,2567.3,2575.81,2565.97,2575.77,0,0.0
2024-09-13 17:00:00+00:00,2575.76,2583.31,2573.43,2577.48,0,0.0
2024-09-13 18:00:00+00:00,2577.5,2580.08,2573.18,2578.28,0,0.0
2024-09-13 19:00:00+00:00,2578.31,2582.36,2573.59,2582.15,0,0.0
2024-09-13 20:00:00+00:00,2582.14,2585.03,2580.02,2584.26,0,0.0
2024-09-13 21:00:00+00:00,2584.25,2585.97,2581.44,2582.6,0,0.0
2024-09-13 22:00:00+00:00,2582.61,2583.82,2580.63,2582.21,0,0.0
2024-09-13 23:00:00+00:00,2582.22,2582.87,2578.6,2582.56,0,0.0
2024-09-14 00:00:00+00:00,2582.56,2582.79,2577.21,2578.7,0,0.0
2024-09-16 02:00:00+00:00,2579.51,2580.38,2577.42,2579.99,0,0.0
2024-09-16 03:00:00+00:00,2580.05,2580.26,2578.18,2579.07,0,0.0
2024-09-16 04:00:00+00:00,2579.06,2582.29,2578.83,2581.24,0,0.0
2024-09-16 05:00:00+00:00,2581.24,2582.8,2579.82,2581.69,0,0.0
2024-09-16 06:00:00+00:00,2581.62,2585.91,2581.45,2585.33,0,0.0
2024-09-16 07:00:00+00:00,2585.31,2588.92,2583.71,2586.25,0,0.0
2024-09-16 08:00:00+00:00,2586.29,2586.67,2584.84,2585.68,0,0.0
2024-09-16 09:00:00+00:00,2585.67,2589.4,2585.36,2588.68,0,0.0
2024-09-16 10:00:00+00:00,2588.77,2589.53,2585.04,2585.25,0,0.0
2024-09-16 11:00:00+00:00,2585.23,2585.52,2579.46,2582.03,0,0.0
2024-09-16 12:00:00+00:00,2582.01,2588.46,2581.33,2586.8,0,0.0
2024-09-16 13:00:00+00:00,2586.77,2588.18,2584.12,2585.45,0,0.0
2024-09-16 14:00:00+00:00,2585.46,2586.3,2575.25,2579.71,0,0.0
2024-09-16 15:00:00+00:00,2579.76,2583.12,2578.62,2582.88,0,0.0
2024-09-16 16:00:00+00:00,2582.87,2583.46,2578.42,2583.35,0,0.0
2024-09-16 17:00:00+00:00,2583.33,2589.25,2581.17,2588.14,0,0.0
2024-09-16 18:00:00+00:00,2588.15,2588.45,2576.04,2580.13,0,0.0
2024-09-16 19:00:00+00:00,2580.13,2581.81,2577.62,2579.79,0,0.0
2024-09-16 20:00:00+00:00,2579.8,2583.97,2579.48,2583.57,0,0.0
2024-09-16 21:00:00+00:00,2583.53,2584.03,2579.82,2582.53,0,0.0
2024-09-16 22:00:00+00:00,2582.53,2582.78,2580.13,2580.94,0,0.0
2024-09-16 23:00:00+00:00,2580.93,2583.18,2579.55,2582.43,0,0.0
2024-09-17 00:00:00+00:00,2582.42,2583.37,2581.75,2582.12,0,0.0
2024-09-17 02:00:00+00:00,2581.86,2583.51,2581.86,2582.84,0,0.0
2024-09-17 03:00:00+00:00,2582.89,2583.8,2582.1,2583.58,0,0.0
2024-09-17 04:00:00+00:00,2583.6,2584.32,2580.16,2580.16,0,0.0
2024-09-17 05:00:00+00:00,2580.18,2582.66,2578.34,2582.52,0,0.0
2024-09-17 06:00:00+00:00,2582.54,2586.23,2580.94,2581.46,0,0.0
2024-09-17 07:00:00+00:00,2581.45,2581.45,2576.73,2577.14,0,0.0
2024-09-17 08:00:00+00:00,2577.16,2579.1,2574.84,2576.82,0,0.0
2024-09-17 09:00:00+00:00,2576.82,2579.45,2574.5,2579.25,0,0.0
2024-09-17 10:00:00+00:00,2579.31,2586.86,2579.22,2584.25,0,0.0
2024-09-17 11:00:00+00:00,2584.32,2585.57,2582.64,2583.74,0,0.0
2024-09-17 12:00:00+00:00,2583.74,2584.06,2577.52,2580.07,0,0.0
2024-09-17 13:00:00+00:00,2580.04,2580.04,2571.68,2573.51,0,0.0
2024-09-17 14:00:00+00:00,2573.51,2575.97,2569.68,2572.9,0,0.0
2024-09-17 15:00:00+00:00,2572.89,2581.56,2572.16,2579.74,0,0.0
2024-09-17 16:00:00+00:00,2579.75,2581.52,2568.31,2577.69,0,0.0
2024-09-17 17:00:00+00:00,2577.71,2579.46,2572.95,2573.64,0,0.0
2024-09-17 18:00:00+00:00,2573.64,2582.13,2571.73,2576.37,0,0.0
2024-09-17 19:00:00+00:00,2576.36,2577.0,2561.67,2565.54,0,0.0
2024-09-17 20:00:00+00:00,2565.56,2566.54,2561.34,2563.03,0,0.0
2024-09-17 21:00:00+00:00,2563.02,2570.38,2560.65,2569.85,0,0.0
2024-09-17 22:00:00+00:00,2569.85,2571.54,2568.62,2570.06,0,0.0
2024-09-17 23:00:00+00:00,2570.04,2571.06,2566.91,2568.53,0,0.0
2024-09-18 00:00:00+00:00,2568.56,2570.2,2568.26,2569.4,0,0.0
2024-09-18 02:00:00+00:00,2568.61,2571.34,2568.61,2570.66,0,0.0
2024-09-18 03:00:00+00:00,2570.64,2574.32,2570.62,2574.02,0,0.0
2024-09-18 04:00:00+00:00,2574.02,2574.7,2571.4,2572.94,0,0.0
2024-09-18 05:00:00+00:00,2572.94,2576.4,2571.56,2572.16,0,0.0
2024-09-18 06:00:00+00:00,2572.22,2574.07,2569.95,2573.68,0,0.0
2024-09-18 07:00:00+00:00,2573.69,2576.34,2572.69,2575.8,0,0.0
2024-09-18 08:00:00+00:00,2575.83,2576.36,2567.91,2568.57,0,0.0
2024-09-18 09:00:00+00:00,2568.56,2569.16,2565.67,2567.53,0,0.0
2024-09-18 10:00:00+00:00,2567.6,2569.95,2566.55,2569.04,0,0.0
2024-09-18 11:00:00+00:00,2569.03,2571.88,2568.57,2571.47,0,0.0
2024-09-18 12:00:00+00:00,2571.49,2571.86,2568.19,2569.68,0,0.0
2024-09-18 13:00:00+00:00,2569.69,2571.88,2567.9,2571.88,0,0.0
2024-09-18 14:00:00+00:00,2571.88,2578.05,2570.98,2576.07,0,0.0
2024-09-18 15:00:00+00:00,2576.07,2580.61,2574.97,2577.37,0,0.0
2024-09-18 16:00:00+00:00,2577.42,2578.75,2573.42,2576.14,0,0.0
2024-09-18 17:00:00+00:00,2576.15,2578.48,2568.54,2571.69,0,0.0
2024-09-18 18:00:00+00:00,2571.68,2574.74,2567.98,2571.55,0,0.0
2024-09-18 19:00:00+00:00,2571.56,2574.38,2568.03,2569.65,0,0.0
2024-09-18 20:00:00+00:00,2569.65,2575.12,2568.83,2574.78,0,0.0
2024-09-18 21:00:00+00:00,2574.8,2574.8,2566.69,2566.95,0,0.0
2024-09-18 22:00:00+00:00,2566.94,2600.05,2566.94,2575.63,0,0.0
2024-09-18 23:00:00+00:00,2575.56,2576.07,2546.78,2548.94,0,0.0
2024-09-19 00:00:00+00:00,2548.88,2560.79,2548.39,2558.93,0,0.0
2024-09-19 02:00:00+00:00,2558.45,2561.48,2555.4,2559.19,0,0.0
2024-09-19 03:00:00+00:00,2559.18,2559.57,2556.18,2559.21,0,0.0
2024-09-19 04:00:00+00:00,2559.22,2559.43,2556.87,2558.71,0,0.0
2024-09-19 05:00:00+00:00,2558.68,2558.68,2550.99,2555.19,0,0.0
2024-09-19 06:00:00+00:00,2555.19,2566.62,2555.19,2564.02,0,0.0
2024-09-19 07:00:00+00:00,2564.01,2565.23,2561.27,2563.91,0,0.0
2024-09-19 08:00:00+00:00,2563.93,2564.05,2559.5,2563.99,0,0.0
2024-09-19 09:00:00+00:00,2564.03,2574.44,2563.87,2574.44,0,0.0
2024-09-19 10:00:00+00:00,2574.46,2578.69,2573.83,2575.75,0,0.0
2024-09-19 11:00:00+00:00,2575.77,2584.56,2574.96,2584.29,0,0.0
2024-09-19 12:00:00+00:00,2584.28,2586.51,2581.31,2584.87,0,0.0
2024-09-19 13:00:00+00:00,2584.86,2594.78,2583.95,2591.73,0,0.0
2024-09-19 14:00:00+00:00,2591.72,2591.79,2585.83,2588.54,0,0.0
2024-09-19 15:00:00+00:00,2588.6,2589.64,2584.33,2589.3,0,0.0
2024-09-19 16:00:00+00:00,2589.27,2591.16,2573.17,2576.74,0,0.0
2024-09-19 17:00:00+00:00,2576.72,2582.48,2569.71,2575.09,0,0.0
2024-09-19 18:00:00+00:00,2575.12,2584.53,2571.66,2581.17,0,0.0
2024-09-19 19:00:00+00:00,2581.15,2589.32,2580.36,2589.0,0,0.0
2024-09-19 20:00:00+00:00,2589.02,2592.47,2587.66,2591.63,0,0.0
2024-09-19 21:00:00+00:00,2591.65,2592.59,2587.86,2590.46,0,0.0
2024-09-19 22:00:00+00:00,2590.5,2590.68,2586.55,2588.15,0,0.0
2024-09-19 23:00:00+00:00,2588.14,2588.8,2585.87,2588.3,0,0.0
2024-09-20 00:00:00+00:00,2588.3,2589.67,2585.88,2586.72,0,0.0
2024-09-20 02:00:00+00:00,2586.06,2587.79,2585.97,2587.65,0,0.0
2024-09-20 03:00:00+00:00,2587.64,2587.71,2586.37,2587.14,0,0.0
2024-09-20 04:00:00+00:00,2587.14,2588.44,2586.06,2588.01,0,0.0
2024-09-20 05:00:00+00:00,2588.01,2589.4,2584.76,2588.2,0,0.0
2024-09-20 06:00:00+00:00,2588.17,2592.44,2587.35,2591.47,0,0.0
2024-09-20 07:00:00+00:00,2591.45,2593.56,2590.87,2591.35,0,0.0
2024-09-20 08:00:00+00:00,2591.35,2594.25,2591.3,2593.65,0,0.0
2024-09-20 09:00:00+00:00,2593.7,2595.12,2592.33,2594.43,0,0.0
2024-09-20 10:00:00+00:00,2594.41,2606.99,2594.22,2605.41,0,0.0
2024-09-20 11:00:00+00:00,2605.41,2609.62,2604.68,2607.05,0,0.0
2024-09-20 12:00:00+00:00,2607.01,2612.62,2605.39,2609.69,0,0.0
2024-09-20 13:00:00+00:00,2609.69,2610.44,2602.43,2606.22,0,0.0
2024-09-20 14:00:00+00:00,2606.25,2614.1,2606.13,2613.15,0,0.0
2024-09-20 15:00:00+00:00,2613.15,2615.35,2610.2,2613.63,0,0.0
2024-09-20 16:00:00+00:00,2613.61,2619.26,2613.37,2615.51,0,0.0
2024-09-20 17:00:00+00:00,2615.51,2616.48,2602.55,2606.57,0,0.0
2024-09-20 18:00:00+00:00,2606.59,2617.07,2604.67,2613.92,0,0.0
2024-09-20 19:00:00+00:00,2614.0,2622.89,2611.17,2622.71,0,0.0
2024-09-20 20:00:00+00:00,2622.74,2625.67,2619.68,2624.81,0,0.0
2024-09-20 21:00:00+00:00,2624.74,2625.3,2619.16,2619.47,0,0.0
2024-09-20 22:00:00+00:00,2619.51,2622.14,2617.77,2621.64,0,0.0
2024-09-20 23:00:00+00:00,2621.67,2623.3,2620.62,2620.98,0,0.0
2024-09-21 00:00:00+00:00,2621.01,2622.22,2618.99,2622.04,0,0.0
2024-09-23 02:00:00+00:00,2620.66,2622.01,2618.21,2620.39,0,0.0
2024-09-23 03:00:00+00:00,2620.43,2621.43,2619.56,2620.14,0,0.0
2024-09-23 04:00:00+00:00,2620.14,2620.34,2618.14,2618.27,0,0.0
2024-09-23 05:00:00+00:00,2618.18,2621.4,2616.02,2620.04,0,0.0
2024-09-23 06:00:00+00:00,2620.06,2626.4,2618.77,2625.33,0,0.0
2024-09-23 07:00:00+00:00,2625.32,2630.98,2624.82,2628.42,0,0.0
2024-09-23 08:00:00+00:00,2628.42,2630.9,2627.9,2629.33,0,0.0
2024-09-23 09:00:00+00:00,2629.33,2631.29,2626.75,2629.95,0,0.0
2024-09-23 10:00:00+00:00,2629.93,2630.06,2624.38,2624.38,0,0.0
2024-09-23 11:00:00+00:00,2624.35,2624.92,2613.76,2615.06,0,0.0
2024-09-23 12:00:00+00:00,2614.95,2619.58,2614.57,2616.75,0,0.0
2024-09-23 13:00:00+00:00,2616.74,2621.96,2615.3,2621.53,0,0.0
2024-09-23 14:00:00+00:00,2621.53,2623.54,2620.65,2621.46,0,0.0
2024-09-23 15:00:00+00:00,2621.51,2625.71,2620.86,2624.01,0,0.0
2024-09-23 16:00:00+00:00,2624.03,2628.06,2619.99,2626.97,0,0.0
2024-09-23 17:00:00+00:00,2627.0,2634.19,2625.56,2631.85,0,0.0
2024-09-23 18:00:00+00:00,2631.87,2634.74,2627.98,2630.32,0,0.0
2024-09-23 19:00:00+00:00,2630.34,2631.84,2625.71,2629.19,0,0.0
2024-09-23 20:00:00+00:00,2629.18,2630.75,2626.51,2628.12,0,0.0
2024-09-23 21:00:00+00:00,2628.08,2629.04,2626.4,2627.88,0,0.0
2024-09-23 22:00:00+00:00,2627.9,2628.69,2625.94,2627.27,0,0.0
2024-09-23 23:00:00+00:00,2627.28,2627.82,2625.6,2626.19,0,0.0
2024-09-24 00:00:00+00:00,2626.19,2628.47,2626.12,2628.39,0,0.0
2024-09-24 02:00:00+00:00,2628.17,2628.38,2626.28,2627.39,0,0.0
2024-09-24 03:00:00+00:00,2627.42,2627.43,2625.78,2626.24,0,0.0
2024-09-24 04:00:00+00:00,2626.28,2626.55,2623.75,2625.08,0,0.0
2024-09-24 05:00:00+00:00,2625.09,2630.08,2624.83,2629.01,0,0.0
2024-09-24 06:00:00+00:00,2629.01,2629.21,2626.67,2628.87,0,0.0
2024-09-24 07:00:00+00:00,2628.82,2636.04,2628.74,2633.96,0,0.0
2024-09-24 08:00:00+00:00,2633.96,2638.19,2631.91,2638.03,0,0.0
2024-09-24 09:00:00+00:00,2638.03,2640.03,2625.12,2625.32,0,0.0
2024-09-24 10:00:00+00:00,2625.34,2629.82,2624.44,2628.64,0,0.0
2024-09-24 11:00:00+00:00,2628.68,2630.19,2622.54,2628.88,0,0.0
2024-09-24 12:00:00+00:00,2628.86,2629.44,2625.87,2628.94,0,0.0
2024-09-24 13:00:00+00:00,2628.93,2630.74,2627.0,2630.68,0,0.0
2024-09-24 14:00:00+00:00,2630.68,2636.11,2630.58,2633.29,0,0.0
2024-09-24 15:00:00+00:00,2633.27,2633.29,2623.28,2626.29,0,0.0
2024-09-24 16:00:00+00:00,2626.36,2633.18,2623.45,2632.96,0,0.0
2024-09-24 17:00:00+00:00,2633.06,2637.19,2630.93,2635.47,0,0.0
2024-09-24 18:00:00+00:00,2635.31,2647.08,2634.49,2643.53,0,0.0
2024-09-24 19:00:00+00:00,2643.54,2648.3,2639.73,2643.08,0,0.0
2024-09-24 20:00:00+00:00,2643.07,2655.1,2642.37,2653.42,0,0.0
2024-09-24 21:00:00+00:00,2653.42,2654.45,2649.74,2653.93,0,0.0
2024-09-24 22:00:00+00:00,2653.97,2657.61,2653.34,2657.21,0,0.0
2024-09-24 23:00:00+00:00,2657.22,2664.27,2656.34,2662.57,0,0.0
2024-09-25 00:00:00+00:00,2662.59,2663.61,2656.39,2657.05,0,0.0
2024-09-25 02:00:00+00:00,2657.29,2659.77,2657.29,2659.08,0,0.0
2024-09-25 03:00:00+00:00,2659.08,2659.15,2656.62,2658.12,0,0.0
2024-09-25 04:00:00+00:00,2658.11,2660.84,2656.55,2660.73,0,0.0
2024-09-25 05:00:00+00:00,2660.76,2662.77,2655.43,2659.95,0,0.0
2024-09-25 06:00:00+00:00,2659.91,2670.43,2659.59,2670.03,0,0.0
2024-09-25 07:00:00+00:00,2670.02,2670.16,2659.8,2661.42,0,0.0
2024-09-25 08:00:00+00:00,2661.43,2661.58,2657.56,2658.84,0,0.0
2024-09-25 09:00:00+00:00,2658.8,2659.75,2654.39,2657.16,0,0.0
2024-09-25 10:00:00+00:00,2657.18,2659.74,2653.46,2654.64,0,0.0
2024-09-25 11:00:00+00:00,2654.69,2657.59,2651.36,2656.88,0,0.0
2024-09-25 12:00:00+00:00,2656.9,2658.48,2654.55,2655.79,0,0.0
2024-09-25 13:00:00+00:00,2655.79,2657.59,2652.67,2656.85,0,0.0
2024-09-25 14:00:00+00:00,2656.87,2658.13,2654.29,2655.52,0,0.0
2024-09-25 15:00:00+00:00,2655.54,2657.96,2653.86,2657.34,0,0.0
2024-09-25 16:00:00+00:00,2657.3,2660.73,2656.88,2659.4,0,0.0
2024-09-25 17:00:00+00:00,2659.39,2665.97,2658.31,2664.2,0,0.0
2024-09-25 18:00:00+00:00,2664.39,2667.33,2654.17,2658.72,0,0.0
2024-09-25 19:00:00+00:00,2658.79,2660.7,2655.19,2657.71,0,0.0
2024-09-25 20:00:00+00:00,2657.69,2658.76,2649.71,2653.6,0,0.0
2024-09-25 21:00:00+00:00,2653.59,2662.89,2653.04,2660.56,0,0.0
2024-09-25 22:00:00+00:00,2660.55,2661.63,2659.05,2660.32,0,0.0
2024-09-25 23:00:00+00:00,2660.33,2661.51,2659.37,2659.63,0,0.0
2024-09-26 00:00:00+00:00,2659.63,2660.2,2656.24,2656.83,0,0.0
2024-09-26 02:00:00+00:00,2657.09,2659.59,2656.72,2658.21,0,0.0
2024-09-26 03:00:00+00:00,2658.2,2659.4,2656.1,2656.23,0,0.0
2024-09-26 04:00:00+00:00,2656.23,2660.34,2655.3,2658.97,0,0.0
2024-09-26 05:00:00+00:00,2658.98,2661.37,2657.62,2660.72,0,0.0
2024-09-26 06:00:00+00:00,2660.73,2661.47,2656.97,2658.03,0,0.0
2024-09-26 07:00:00+00:00,2658.03,2662.47,2657.74,2662.47,0,0.0
2024-09-26 08:00:00+00:00,2662.48,2662.81,2660.11,2660.59,0,0.0
2024-09-26 09:00:00+00:00,2660.59,2663.35,2659.7,2661.37,0,0.0
2024-09-26 10:00:00+00:00,2661.34,2662.54,2657.9,2661.64,0,0.0
2024-09-26 11:00:00+00:00,2661.64,2666.79,2659.41,2664.6,0,0.0
2024-09-26 12:00:00+00:00,2664.55,2670.39,2664.51,2668.97,0,0.0
2024-09-26 13:00:00+00:00,2668.98,2669.76,2666.88,2668.79,0,0.0
2024-09-26 14:00:00+00:00,2668.79,2675.56,2667.43,2672.57,0,0.0
2024-09-26 15:00:00+00:00,2672.56,2685.48,2672.17,2682.73,0,0.0
2024-09-26 16:00:00+00:00,2682.72,2684.13,2668.52,2677.23,0,0.0
2024-09-26 17:00:00+00:00,2677.23,2679.63,2654.73,2660.7,0,0.0
2024-09-26 18:00:00+00:00,2660.71,2669.51,2659.43,2665.79,0,0.0
2024-09-26 19:00:00+00:00,2665.78,2673.06,2662.41,2671.3,0,0.0
2024-09-26 20:00:00+00:00,2671.36,2672.38,2662.86,2668.13,0,0.0
2024-09-26 21:00:00+00:00,2668.13,2672.14,2667.57,2670.86,0,0.0
2024-09-26 22:00:00+00:00,2670.88,2677.03,2670.02,2675.84,0,0.0
2024-09-26 23:00:00+00:00,2675.85,2677.77,2672.22,2673.58,0,0.0
2024-09-27 00:00:00+00:00,2673.59,2673.95,2670.76,2672.18,0,0.0
2024-09-27 02:00:00+00:00,2671.43,2673.14,2671.36,2672.28,0,0.0
2024-09-27 03:00:00+00:00,2672.33,2673.12,2671.89,2672.56,0,0.0
2024-09-27 04:00:00+00:00,2672.56,2672.62,2669.27,2669.72,0,0.0
2024-09-27 05:00:00+00:00,2669.71,2672.72,2666.17,2669.45,0,0.0
2024-09-27 06:00:00+00:00,2669.44,2670.94,2667.16,2668.89,0,0.0
2024-09-27 07:00:00+00:00,2668.88,2673.87,2668.58,2673.56,0,0.0
2024-09-27 08:00:00+00:00,2673.57,2673.81,2669.22,2670.41,0,0.0
2024-09-27 09:00:00+00:00,2670.41,2671.27,2662.26,2664.75,0,0.0
2024-09-27 10:00:00+00:00,2664.8,2669.38,2663.97,2665.73,0,0.0
2024-09-27 11:00:00+00:00,2665.83,2668.16,2660.88,2664.62,0,0.0
2024-09-27 12:00:00+00:00,2664.58,2665.34,2661.77,2662.59,0,0.0
2024-09-27 13:00:00+00:00,2662.51,2664.84,2658.27,2663.63,0,0.0
2024-09-27 14:00:00+00:00,2663.62,2665.56,2661.97,2664.28,0,0.0
2024-09-27 15:00:00+00:00,2664.27,2669.12,2664.25,2666.04,0,0.0
2024-09-27 16:00:00+00:00,2666.06,2674.18,2662.27,2669.98,0,0.0
2024-09-27 17:00:00+00:00,2669.92,2670.95,2663.96,2666.26,0,0.0
2024-09-27 18:00:00+00:00,2666.18,2666.76,2649.31,2649.38,0,0.0
2024-09-27 19:00:00+00:00,2649.31,2654.51,2644.68,2649.69,0,0.0
2024-09-27 20:00:00+00:00,2649.69,2656.24,2645.97,2651.74,0,0.0
2024-09-27 21:00:00+00:00,2651.74,2652.27,2643.0,2645.08,0,0.0
2024-09-27 22:00:00+00:00,2645.08,2648.84,2643.4,2647.88,0,0.0
2024-09-27 23:00:00+00:00,2647.88,2652.76,2645.55,2652.01,0,0.0
2024-09-28 00:00:00+00:00,2651.96,2659.79,2651.08,2658.01,0,0.0
2024-09-30 02:00:00+00:00,2658.32,2663.44,2657.87,2662.64,0,0.0
2024-09-30 03:00:00+00:00,2662.61,2664.99,2661.6,2663.49,0,0.0
2024-09-30 04:00:00+00:00,2663.48,2665.94,2661.21,2661.53,0,0.0
2024-09-30 05:00:00+00:00,2661.55,2664.27,2647.32,2652.61,0,0.0
2024-09-30 06:00:00+00:00,2652.6,2656.28,2650.17,2652.48,0,0.0
2024-09-30 07:00:00+00:00,2652.49,2655.48,2652.1,2653.49,0,0.0
2024-09-30 08:00:00+00:00,2653.48,2655.84,2652.05,2655.81,0,0.0
2024-09-30 09:00:00+00:00,2655.81,2659.34,2654.35,2657.76,0,0.0
2024-09-30 10:00:00+00:00,2657.7,2659.97,2655.6,2657.77,0,0.0
2024-09-30 11:00:00+00:00,2657.81,2660.53,2650.62,2650.85,0,0.0
2024-09-30 12:00:00+00:00,2650.84,2656.53,2650.55,2653.46,0,0.0
2024-09-30 13:00:00+00:00,2653.44,2653.57,2648.28,2649.61,0,0.0
2024-09-30 14:00:00+00:00,2649.62,2650.02,2635.73,2636.86,0,0.0
2024-09-30 15:00:00+00:00,2636.85,2642.75,2634.37,2641.54,0,0.0
2024-09-30 16:00:00+00:00,2641.55,2644.11,2634.85,2638.88,0,0.0
2024-09-30 17:00:00+00:00,2638.88,2642.03,2630.39,2635.66,0,0.0
2024-09-30 18:00:00+00:00,2635.58,2636.09,2628.69,2633.2,0,0.0
2024-09-30 19:00:00+00:00,2633.21,2636.36,2630.22,2633.81,0,0.0
2024-09-30 20:00:00+00:00,2633.81,2639.36,2633.38,2639.04,0,0.0
2024-09-30 21:00:00+00:00,2639.06,2641.77,2636.34,2637.78,0,0.0
2024-09-30 22:00:00+00:00,2637.77,2638.26,2624.69,2631.4,0,0.0
2024-09-30 23:00:00+00:00,2631.29,2631.67,2626.42,2630.93,0,0.0
2024-10-01 00:00:00+00:00,2630.92,2635.05,2630.7,2634.55,0,0.0
2024-10-01 02:00:00+00:00,2632.91,2634.93,2632.27,2634.92,0,0.0
2024-10-01 03:00:00+00:00,2635.01,2636.15,2634.55,2635.57,0,0.0
2024-10-01 04:00:00+00:00,2635.58,2637.11,2633.85,2636.37,0,0.0
2024-10-01 05:00:00+00:00,2636.36,2639.71,2635.43,2639.68,0,0.0
2024-10-01 06:00:00+00:00,2639.71,2639.89,2634.92,2636.36,0,0.0
2024-10-01 07:00:00+00:00,2636.34,2638.57,2634.48,2637.91,0,0.0
2024-10-01 08:00:00+00:00,2637.9,2640.36,2637.36,2639.51,0,0.0
2024-10-01 09:00:00+00:00,2639.53,2644.26,2639.49,2643.03,0,0.0
2024-10-01 10:00:00+00:00,2643.03,2645.46,2642.53,2645.22,0,0.0
2024-10-01 11:00:00+00:00,2645.27,2647.33,2641.6,2645.51,0,0.0
2024-10-01 12:00:00+00:00,2645.53,2646.7,2642.33,2646.45,0,0.0
2024-10-01 13:00:00+00:00,2646.49,2649.2,2645.32,2648.59,0,0.0
2024-10-01 14:00:00+00:00,2648.61,2650.46,2648.19,2650.25,0,0.0
2024-10-01 15:00:00+00:00,2650.25,2651.99,2646.81,2650.2,0,0.0
2024-10-01 16:00:00+00:00,2650.21,2656.58,2650.13,2651.42,0,0.0
2024-10-01 17:00:00+00:00,2651.41,2671.7,2647.89,2667.85,0,0.0
2024-10-01 18:00:00+00:00,2667.88,2669.77,2657.32,2659.08,0,0.0
2024-10-01 19:00:00+00:00,2659.02,2665.33,2653.85,2663.32,0,0.0
2024-10-01 20:00:00+00:00,2663.32,2673.01,2661.18,2666.36,0,0.0
2024-10-01 21:00:00+00:00,2666.37,2671.66,2661.21,2662.36,0,0.0
2024-10-01 22:00:00+00:00,2662.35,2664.85,2657.52,2661.03,0,0.0
2024-10-01 23:00:00+00:00,2661.02,2664.24,2658.11,2658.58,0,0.0
2024-10-02 00:00:00+00:00,2658.59,2663.74,2657.8,2663.04,0,0.0
2024-10-02 02:00:00+00:00,2661.9,2662.75,2660.99,2662.01,0,0.0
2024-10-02 03:00:00+00:00,2662.02,2662.17,2660.05,2660.27,0,0.0
2024-10-02 04:00:00+00:00,2660.28,2660.53,2656.9,2657.36,0,0.0
2024-10-02 05:00:00+00:00,2657.37,2661.93,2656.23,2660.56,0,0.0
2024-10-02 06:00:00+00:00,2660.55,2661.07,2658.72,2660.06,0,0.0
2024-10-02 07:00:00+00:00,2660.04,2661.48,2655.02,2655.3,0,0.0
2024-10-02 08:00:00+00:00,2655.3,2656.45,2652.63,2654.03,0,0.0
2024-10-02 09:00:00+00:00,2654.03,2656.11,2644.45,2647.9,0,0.0
2024-10-02 10:00:00+00:00,2647.94,2650.66,2647.13,2649.64,0,0.0
2024-10-02 11:00:00+00:00,2649.59,2655.42,2649.4,2655.31,0,0.0
2024-10-02 12:00:00+00:00,2655.33,2655.76,2648.54,2652.36,0,0.0
2024-10-02 13:00:00+00:00,2652.37,2655.45,2651.59,2652.85,0,0.0
2024-10-02 14:00:00+00:00,2652.85,2654.29,2648.72,2649.0,0,0.0
2024-10-02 15:00:00+00:00,2649.04,2652.5,2647.92,2649.46,0,0.0
2024-10-02 16:00:00+00:00,2649.62,2652.89,2643.68,2649.5,0,0.0
